x-axis,1,2
second,Volt,Volt
-2.000000E-03,-205.519784E-03,-199.819407E-03
-1.995000E-03,-205.488377E-03,-199.568151E-03
-1.990000E-03,-205.519784E-03,-197.966392E-03
-1.985000E-03,-205.519784E-03,-196.663000E-03
-1.980000E-03,-205.519784E-03,-195.516643E-03
-1.975000E-03,-205.519784E-03,-193.223930E-03
-1.970000E-03,-205.519784E-03,-192.250312E-03
-1.965000E-03,-205.771041E-03,-190.318779E-03
-1.960000E-03,-205.456970E-03,-188.889759E-03
-1.955000E-03,-205.519784E-03,-188.167397E-03
-1.950000E-03,-205.519784E-03,-188.151694E-03
-1.945000E-03,-205.519784E-03,-188.261618E-03
-1.940000E-03,-205.519784E-03,-188.512875E-03
-1.935000E-03,-205.519784E-03,-189.141015E-03
-1.930000E-03,-205.519784E-03,-190.522925E-03
-1.925000E-03,-205.519784E-03,-192.171794E-03
-1.920000E-03,-205.519784E-03,-193.867774E-03
-1.915000E-03,-205.519784E-03,-195.862121E-03
-1.910000E-03,-205.519784E-03,-197.071292E-03
-1.905000E-03,-205.535488E-03,-198.782975E-03
-1.900000E-03,-205.519784E-03,-199.568151E-03
-1.895000E-03,-205.441267E-03,-199.976442E-03
-1.890000E-03,-205.661116E-03,-200.070663E-03
-1.885000E-03,-205.614005E-03,-199.222673E-03
-1.880000E-03,-205.519784E-03,-198.217648E-03
-1.875000E-03,-205.535488E-03,-196.788628E-03
-1.870000E-03,-205.566895E-03,-195.877824E-03
-1.865000E-03,-205.692523E-03,-193.946292E-03
-1.860000E-03,-205.268528E-03,-192.140387E-03
-1.855000E-03,-205.519784E-03,-190.836995E-03
-1.850000E-03,-205.519784E-03,-188.952573E-03
-1.845000E-03,-205.519784E-03,-188.026066E-03
-1.840000E-03,-205.519784E-03,-188.277322E-03
-1.835000E-03,-205.598302E-03,-188.261618E-03
-1.830000E-03,-205.645412E-03,-188.512875E-03
-1.825000E-03,-205.519784E-03,-189.565010E-03
-1.820000E-03,-205.519784E-03,-190.067523E-03
-1.815000E-03,-205.551191E-03,-192.046166E-03
-1.810000E-03,-205.504081E-03,-193.286744E-03
-1.805000E-03,-205.582598E-03,-195.736493E-03
-1.800000E-03,-205.519784E-03,-196.945663E-03
-1.795000E-03,-205.551191E-03,-198.421794E-03
-1.790000E-03,-205.519784E-03,-199.740890E-03
-1.785000E-03,-205.299935E-03,-200.070663E-03
-1.780000E-03,-205.771041E-03,-199.819407E-03
-1.775000E-03,-205.519784E-03,-199.819407E-03
-1.770000E-03,-205.692523E-03,-198.390387E-03
