x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-8.390000E+00,+4.100503E+00,+1.591960E+00,-1.672362E+00,-5.628141E+00
-8.385000E+00,+4.542714E+00,+1.476181E+00,-1.535678E+00,-5.748744E+00
-8.380000E+00,+5.226131E+00,+1.316985E+00,-1.415075E+00,-5.788945E+00
-8.375000E+00,+5.226131E+00,+1.374874E+00,-1.366834E+00,-5.628141E+00
-8.370000E+00,+7.276382E+00,+940.704E-03,-964.824E-03,-5.829146E+00
-8.365000E+00,+5.587940E+00,+1.345930E+00,-1.407035E+00,-5.708543E+00
-8.360000E+00,+4.221106E+00,+1.707739E+00,-1.728643E+00,-5.628141E+00
-8.355000E+00,+5.306533E+00,+1.389347E+00,-1.463317E+00,-5.829146E+00
-8.350000E+00,+5.226131E+00,+1.374874E+00,-1.487437E+00,-5.829146E+00
-8.345000E+00,+6.271357E+00,+1.215678E+00,-1.334673E+00,-5.829146E+00
-8.340000E+00,+7.035176E+00,+984.121E-03,-948.744E-03,-5.829146E+00
-8.335000E+00,+4.341709E+00,+1.606432E+00,-1.704523E+00,-5.829146E+00
-8.330000E+00,+4.783920E+00,+1.548543E+00,-1.640201E+00,-5.989950E+00
-8.325000E+00,+5.025126E+00,+1.447236E+00,-1.608040E+00,-6.030151E+00
-8.320000E+00,+5.105528E+00,+1.519598E+00,-1.575879E+00,-5.869347E+00
-8.315000E+00,+6.994975E+00,+1.099900E+00,-1.141709E+00,-6.030151E+00
-8.310000E+00,+4.944724E+00,+1.635377E+00,-1.720603E+00,-6.030151E+00
-8.305000E+00,+4.341709E+00,+1.736683E+00,-1.817085E+00,-6.030151E+00
-8.300000E+00,+5.226131E+00,+1.519598E+00,-1.608040E+00,-6.030151E+00
-8.295000E+00,+5.628141E+00,+1.447236E+00,-1.495477E+00,-6.070352E+00
-8.290000E+00,+6.512563E+00,+1.316985E+00,-1.350754E+00,-6.030151E+00
-8.285000E+00,+6.472362E+00,+1.273568E+00,-1.238191E+00,-6.030151E+00
-8.280000E+00,+4.502513E+00,+1.780101E+00,-1.833166E+00,-6.231156E+00
-8.275000E+00,+5.025126E+00,+1.591960E+00,-1.728643E+00,-6.231156E+00
-8.270000E+00,+5.587940E+00,+1.534070E+00,-1.575879E+00,-6.231156E+00
-8.265000E+00,+5.989950E+00,+1.418292E+00,-1.503518E+00,-6.231156E+00
-8.260000E+00,+7.959799E+00,+1.128844E+00,-1.053266E+00,-6.231156E+00
-8.255000E+00,+4.341709E+00,+1.780101E+00,-1.865327E+00,-6.231156E+00
-8.250000E+00,+5.025126E+00,+1.736683E+00,-1.728643E+00,-6.231156E+00
-8.245000E+00,+5.226131E+00,+1.606432E+00,-1.728643E+00,-6.231156E+00
-8.240000E+00,+5.467337E+00,+1.606432E+00,-1.664322E+00,-6.311558E+00
-8.235000E+00,+7.517588E+00,+1.288040E+00,-1.334673E+00,-6.432161E+00
-8.230000E+00,+4.542714E+00,+1.809045E+00,-1.905528E+00,-6.432161E+00
-8.225000E+00,+4.623116E+00,+1.809045E+00,-1.889447E+00,-6.432161E+00
-8.220000E+00,+5.708543E+00,+1.577488E+00,-1.672362E+00,-6.432161E+00
-8.215000E+00,+5.949749E+00,+1.591960E+00,-1.648241E+00,-6.432161E+00
-8.210000E+00,+7.758794E+00,+1.114372E+00,-1.141709E+00,-6.552764E+00
-8.205000E+00,+5.306533E+00,+1.751156E+00,-1.849246E+00,-6.633166E+00
-8.200000E+00,+4.824121E+00,+1.953769E+00,-1.969849E+00,-6.432161E+00
-8.195000E+00,+6.030151E+00,+1.534070E+00,-1.648241E+00,-6.592965E+00
-8.190000E+00,+6.231156E+00,+1.548543E+00,-1.608040E+00,-6.633166E+00
-8.185000E+00,+8.000000E+00,+1.215678E+00,-1.222111E+00,-6.512563E+00
-8.180000E+00,+5.226131E+00,+1.794573E+00,-1.873367E+00,-6.633166E+00
-8.175000E+00,+4.824121E+00,+1.881407E+00,-1.849246E+00,-6.633166E+00
-8.170000E+00,+5.427136E+00,+1.751156E+00,-1.776884E+00,-6.633166E+00
-8.165000E+00,+5.427136E+00,+1.780101E+00,-1.825126E+00,-6.633166E+00
-8.160000E+00,+7.356784E+00,+1.157789E+00,-1.398995E+00,-6.633166E+00
-8.155000E+00,+5.065327E+00,+1.939297E+00,-2.010050E+00,-6.793970E+00
-8.150000E+00,+5.025126E+00,+1.953769E+00,-1.969849E+00,-6.834171E+00
-8.145000E+00,+6.030151E+00,+1.722211E+00,-1.760804E+00,-6.834171E+00
-8.140000E+00,+6.190955E+00,+1.693266E+00,-1.720603E+00,-6.834171E+00
-8.135000E+00,+8.201005E+00,+1.157789E+00,-1.270352E+00,-6.834171E+00
-8.130000E+00,+5.346734E+00,+1.895879E+00,-1.945729E+00,-6.834171E+00
-8.125000E+00,+5.427136E+00,+1.809045E+00,-1.969849E+00,-6.834171E+00
-8.120000E+00,+6.231156E+00,+1.736683E+00,-1.744724E+00,-6.834171E+00
-8.115000E+00,+6.592965E+00,+1.620905E+00,-1.656281E+00,-6.954774E+00
-8.110000E+00,+8.361809E+00,+1.230151E+00,-1.358794E+00,-7.035176E+00
-8.105000E+00,+5.185930E+00,+1.997186E+00,-2.058291E+00,-7.035176E+00
-8.100000E+00,+6.231156E+00,+1.881407E+00,-1.809045E+00,-7.035176E+00
-8.095000E+00,+5.989950E+00,+1.881407E+00,-1.897487E+00,-7.035176E+00
-8.090000E+00,+6.512563E+00,+1.620905E+00,-1.752764E+00,-7.035176E+00
-8.085000E+00,+7.035176E+00,+1.649849E+00,-1.616080E+00,-7.035176E+00
-8.080000E+00,+5.025126E+00,+2.098493E+00,-2.122613E+00,-7.035176E+00
-8.075000E+00,+6.030151E+00,+1.809045E+00,-1.929648E+00,-7.035176E+00
-8.070000E+00,+6.271357E+00,+1.809045E+00,-1.881407E+00,-7.035176E+00
-8.065000E+00,+8.402010E+00,+1.360402E+00,-1.415075E+00,-7.035176E+00
-8.060000E+00,+6.793970E+00,+1.780101E+00,-1.881407E+00,-7.236181E+00
-8.055000E+00,+4.864322E+00,+2.098493E+00,-2.178894E+00,-7.236181E+00
-8.050000E+00,+6.432161E+00,+1.736683E+00,-1.849246E+00,-7.236181E+00
-8.045000E+00,+6.552764E+00,+1.794573E+00,-1.825126E+00,-7.236181E+00
-8.040000E+00,+8.804020E+00,+1.273568E+00,-1.350754E+00,-7.316583E+00
-8.035000E+00,+5.427136E+00,+2.011658E+00,-2.162814E+00,-7.236181E+00
-8.030000E+00,+5.909548E+00,+1.968241E+00,-1.953769E+00,-7.276382E+00
-8.025000E+00,+6.030151E+00,+1.953769E+00,-2.010050E+00,-7.437186E+00
-8.020000E+00,+7.195980E+00,+1.678794E+00,-1.744724E+00,-7.236181E+00
-8.015000E+00,+6.311558E+00,+1.866935E+00,-1.937688E+00,-7.437186E+00
-8.010000E+00,+5.145729E+00,+2.170854E+00,-2.251256E+00,-7.437186E+00
-8.005000E+00,+6.391960E+00,+1.953769E+00,-2.026131E+00,-7.437186E+00
-8.000000E+00,+6.633166E+00,+1.953769E+00,-2.010050E+00,-7.437186E+00
-7.995000E+00,+9.005025E+00,+1.302513E+00,-1.415075E+00,-7.477387E+00
-7.990000E+00,+5.587940E+00,+2.084020E+00,-2.203015E+00,-7.517588E+00
-7.985000E+00,+6.070352E+00,+2.040603E+00,-2.058291E+00,-7.437186E+00
-7.980000E+00,+6.472362E+00,+2.011658E+00,-2.042211E+00,-7.597990E+00
-7.975000E+00,+8.040201E+00,+1.591960E+00,-1.728643E+00,-7.638191E+00
-7.970000E+00,+6.271357E+00,+1.982714E+00,-1.929648E+00,-7.638191E+00
-7.965000E+00,+5.587940E+00,+2.185327E+00,-2.299497E+00,-7.638191E+00
-7.960000E+00,+6.190955E+00,+2.069548E+00,-2.114573E+00,-7.638191E+00
-7.955000E+00,+6.351759E+00,+1.997186E+00,-2.146734E+00,-7.798995E+00
-7.950000E+00,+7.236181E+00,+1.519598E+00,-2.010050E+00,-7.638191E+00
-7.945000E+00,+5.266332E+00,+2.315578E+00,-2.339698E+00,-7.638191E+00
-7.940000E+00,+6.311558E+00,+2.098493E+00,-2.114573E+00,-7.718593E+00
-7.935000E+00,+6.552764E+00,+2.026131E+00,-2.090452E+00,-7.839196E+00
-7.930000E+00,+9.286432E+00,+1.403819E+00,-1.487437E+00,-7.678392E+00
-7.925000E+00,+6.030151E+00,+2.243216E+00,-2.251256E+00,-7.839196E+00
-7.920000E+00,+6.512563E+00,+2.156382E+00,-2.146734E+00,-7.839196E+00
-7.915000E+00,+6.713568E+00,+2.055075E+00,-2.106533E+00,-7.839196E+00
-7.910000E+00,+8.683417E+00,+1.505126E+00,-1.591960E+00,-7.839196E+00
-7.905000E+00,+6.391960E+00,+1.997186E+00,-2.066332E+00,-8.000000E+00
-7.900000E+00,+6.432161E+00,+2.170854E+00,-2.211055E+00,-7.839196E+00
-7.895000E+00,+6.391960E+00,+2.185327E+00,-2.219095E+00,-8.040201E+00
-7.890000E+00,+8.000000E+00,+1.866935E+00,-1.897487E+00,-7.839196E+00
-7.885000E+00,+6.713568E+00,+2.040603E+00,-2.203015E+00,-8.040201E+00
-7.880000E+00,+5.748744E+00,+2.330050E+00,-2.420100E+00,-8.040201E+00
-7.875000E+00,+6.633166E+00,+2.170854E+00,-2.211055E+00,-8.040201E+00
-7.870000E+00,+7.477387E+00,+1.953769E+00,-2.098492E+00,-8.040201E+00
-7.865000E+00,+8.361809E+00,+1.678794E+00,-1.664322E+00,-8.241206E+00
-7.860000E+00,+5.708543E+00,+2.431357E+00,-2.444221E+00,-8.160804E+00
-7.855000E+00,+7.115578E+00,+2.098493E+00,-2.162814E+00,-8.040201E+00
-7.850000E+00,+7.437186E+00,+2.026131E+00,-2.130653E+00,-8.241206E+00
-7.845000E+00,+9.889447E+00,+1.577488E+00,-1.624121E+00,-8.241206E+00
-7.840000E+00,+6.231156E+00,+2.358995E+00,-2.428141E+00,-8.241206E+00
-7.835000E+00,+6.914573E+00,+2.170854E+00,-2.211055E+00,-8.241206E+00
-7.830000E+00,+6.793970E+00,+2.185327E+00,-2.259296E+00,-8.281407E+00
-7.825000E+00,+9.849246E+00,+1.591960E+00,-1.608040E+00,-8.241206E+00
-7.820000E+00,+5.869347E+00,+2.518191E+00,-2.460301E+00,-8.241206E+00
-7.815000E+00,+6.592965E+00,+2.243216E+00,-2.315578E+00,-8.361809E+00
-7.810000E+00,+6.834171E+00,+2.228744E+00,-2.259296E+00,-8.442211E+00
-7.805000E+00,+10.331658E+00,+1.461709E+00,-1.591960E+00,-8.442211E+00
-7.800000E+00,+6.633166E+00,+2.387940E+00,-2.532663E+00,-8.442211E+00
-7.795000E+00,+7.236181E+00,+2.286633E+00,-2.251256E+00,-8.442211E+00
-7.790000E+00,+7.396985E+00,+2.127437E+00,-2.138693E+00,-8.442211E+00
-7.785000E+00,+10.251256E+00,+1.519598E+00,-1.664322E+00,-8.522613E+00
-7.780000E+00,+6.311558E+00,+2.474774E+00,-2.556784E+00,-8.603015E+00
-7.775000E+00,+7.236181E+00,+2.315578E+00,-2.331658E+00,-8.643216E+00
-7.770000E+00,+6.673367E+00,+2.358995E+00,-2.395980E+00,-8.603015E+00
-7.765000E+00,+8.884422E+00,+2.040603E+00,-1.833166E+00,-8.643216E+00
-7.760000E+00,+6.231156E+00,+2.561608E+00,-2.572864E+00,-8.643216E+00
-7.755000E+00,+7.035176E+00,+2.373467E+00,-2.412060E+00,-8.643216E+00
-7.750000E+00,+8.040201E+00,+2.098493E+00,-2.412060E+00,-8.643216E+00
-7.745000E+00,+9.889447E+00,+1.707739E+00,-1.809045E+00,-8.804020E+00
-7.740000E+00,+6.110553E+00,+2.576081E+00,-2.621105E+00,-8.643216E+00
-7.735000E+00,+7.316583E+00,+2.330050E+00,-2.404020E+00,-8.763819E+00
-7.730000E+00,+7.959799E+00,+2.069548E+00,-2.042211E+00,-8.804020E+00
-7.725000E+00,+8.040201E+00,+2.098493E+00,-2.090452E+00,-8.844221E+00
-7.720000E+00,+6.874372E+00,+2.431357E+00,-2.492462E+00,-8.844221E+00
-7.715000E+00,+6.753769E+00,+2.489246E+00,-2.564824E+00,-8.844221E+00
-7.710000E+00,+9.366834E+00,+1.881407E+00,-2.122613E+00,-8.844221E+00
-7.705000E+00,+6.673367E+00,+2.576081E+00,-2.588945E+00,-8.844221E+00
-7.700000E+00,+6.432161E+00,+2.532663E+00,-2.613065E+00,-8.844221E+00
-7.695000E+00,+7.035176E+00,+2.518191E+00,-2.524623E+00,-8.884422E+00
-7.690000E+00,+10.331658E+00,+1.794573E+00,-1.849246E+00,-8.964824E+00
-7.685000E+00,+7.236181E+00,+2.518191E+00,-2.588945E+00,-8.964824E+00
-7.680000E+00,+7.718593E+00,+2.344523E+00,-2.387940E+00,-9.005025E+00
-7.675000E+00,+7.839196E+00,+2.315578E+00,-2.452261E+00,-9.045226E+00
-7.670000E+00,+10.371859E+00,+1.765628E+00,-1.985930E+00,-9.045226E+00
-7.665000E+00,+6.713568E+00,+2.605025E+00,-2.621105E+00,-9.045226E+00
-7.660000E+00,+7.316583E+00,+2.474774E+00,-2.524623E+00,-9.045226E+00
-7.655000E+00,+7.959799E+00,+2.112965E+00,-2.379899E+00,-9.206030E+00
-7.650000E+00,+7.035176E+00,+2.387940E+00,-2.653266E+00,-9.045226E+00
-7.645000E+00,+6.954774E+00,+2.576081E+00,-2.637186E+00,-9.085427E+00
-7.640000E+00,+7.356784E+00,+2.489246E+00,-2.588945E+00,-9.165829E+00
-7.635000E+00,+10.251256E+00,+1.910352E+00,-2.058291E+00,-9.246231E+00
-7.630000E+00,+7.396985E+00,+2.576081E+00,-2.580904E+00,-9.246231E+00
-7.625000E+00,+7.839196E+00,+2.387940E+00,-2.532663E+00,-9.447236E+00
-7.620000E+00,+8.160804E+00,+2.445829E+00,-2.436181E+00,-9.246231E+00
-7.615000E+00,+10.894472E+00,+1.939297E+00,-1.993970E+00,-9.326633E+00
-7.610000E+00,+7.075377E+00,+2.677387E+00,-2.709548E+00,-9.326633E+00
-7.605000E+00,+7.879397E+00,+2.532663E+00,-2.524623E+00,-9.407035E+00
-7.600000E+00,+8.040201E+00,+2.387940E+00,-2.572864E+00,-9.447236E+00
-7.595000E+00,+7.195980E+00,+2.677387E+00,-2.653266E+00,-9.286432E+00
-7.590000E+00,+7.195980E+00,+2.662915E+00,-2.717588E+00,-9.447236E+00
-7.585000E+00,+7.517588E+00,+2.576081E+00,-2.629146E+00,-9.447236E+00
-7.580000E+00,+10.572864E+00,+1.895879E+00,-1.929648E+00,-9.447236E+00
-7.575000E+00,+7.638191E+00,+2.677387E+00,-2.653266E+00,-9.447236E+00
-7.570000E+00,+8.361809E+00,+2.474774E+00,-2.516583E+00,-9.648241E+00
-7.565000E+00,+8.804020E+00,+2.358995E+00,-2.460301E+00,-9.648241E+00
-7.560000E+00,+9.326633E+00,+2.214271E+00,-2.194975E+00,-9.527638E+00
-7.555000E+00,+7.798995E+00,+2.691859E+00,-2.757789E+00,-9.487437E+00
-7.550000E+00,+7.839196E+00,+2.677387E+00,-2.773869E+00,-9.648241E+00
-7.545000E+00,+9.246231E+00,+2.127437E+00,-2.082412E+00,-9.648241E+00
-7.540000E+00,+7.276382E+00,+2.822111E+00,-2.894472E+00,-9.728643E+00
-7.535000E+00,+8.080402E+00,+2.605025E+00,-2.685427E+00,-9.768844E+00
-7.530000E+00,+8.643216E+00,+2.561608E+00,-2.693467E+00,-9.648241E+00
-7.525000E+00,+9.246231E+00,+2.315578E+00,-2.452261E+00,-9.849246E+00
-7.520000E+00,+7.718593E+00,+2.648442E+00,-2.781910E+00,-9.849246E+00
-7.515000E+00,+8.080402E+00,+2.605025E+00,-2.733668E+00,-9.849246E+00
-7.510000E+00,+10.613065E+00,+1.982714E+00,-2.098492E+00,-9.849246E+00
-7.505000E+00,+7.236181E+00,+2.880000E+00,-2.934673E+00,-9.688442E+00
-7.500000E+00,+8.040201E+00,+2.749749E+00,-2.773869E+00,-9.849246E+00
-7.495000E+00,+8.160804E+00,+2.677387E+00,-2.460301E+00,-9.849246E+00
-7.490000E+00,+8.120603E+00,+2.735276E+00,-2.789950E+00,-9.849246E+00
-7.485000E+00,+7.356784E+00,+2.807638E+00,-2.814070E+00,-9.849246E+00
-7.480000E+00,+8.040201E+00,+2.735276E+00,-2.806030E+00,-9.849246E+00
-7.475000E+00,+11.256281E+00,+2.026131E+00,-2.251256E+00,-10.050251E+00
-7.470000E+00,+7.557789E+00,+2.894472E+00,-2.894472E+00,-10.050251E+00
-7.465000E+00,+8.683417E+00,+2.662915E+00,-2.709548E+00,-10.050251E+00
-7.460000E+00,+9.768844E+00,+2.243216E+00,-2.339698E+00,-10.050251E+00
-7.455000E+00,+8.603015E+00,+2.749749E+00,-2.846231E+00,-10.050251E+00
-7.450000E+00,+8.442211E+00,+2.677387E+00,-2.733668E+00,-10.050251E+00
-7.445000E+00,+8.201005E+00,+2.764221E+00,-2.725628E+00,-10.050251E+00
-7.440000E+00,+9.447236E+00,+2.489246E+00,-2.588945E+00,-10.251256E+00
-7.435000E+00,+7.678392E+00,+2.880000E+00,-3.007035E+00,-10.170854E+00
-7.430000E+00,+8.241206E+00,+2.749749E+00,-2.838191E+00,-10.090452E+00
-7.425000E+00,+11.256281E+00,+2.098493E+00,-2.130653E+00,-10.251256E+00
-7.420000E+00,+7.798995E+00,+2.880000E+00,-2.942714E+00,-10.251256E+00
-7.415000E+00,+8.804020E+00,+2.662915E+00,-2.733668E+00,-10.251256E+00
-7.410000E+00,+9.648241E+00,+2.532663E+00,-2.428141E+00,-10.251256E+00
-7.405000E+00,+8.281407E+00,+2.822111E+00,-2.838191E+00,-10.251256E+00
-7.400000E+00,+8.844221E+00,+2.677387E+00,-2.733668E+00,-10.452261E+00
-7.395000E+00,+8.402010E+00,+2.851055E+00,-2.878392E+00,-10.412060E+00
-7.390000E+00,+9.407035E+00,+2.778694E+00,-2.717588E+00,-10.251256E+00
-7.385000E+00,+8.120603E+00,+2.995779E+00,-2.934673E+00,-10.452261E+00
-7.380000E+00,+8.482412E+00,+2.880000E+00,-2.926633E+00,-10.452261E+00
-7.375000E+00,+11.055276E+00,+2.098493E+00,-2.211055E+00,-10.452261E+00
-7.370000E+00,+7.879397E+00,+3.010251E+00,-3.039196E+00,-10.452261E+00
-7.365000E+00,+9.165829E+00,+2.764221E+00,-2.822111E+00,-10.653266E+00
-7.360000E+00,+10.814070E+00,+2.330050E+00,-2.347739E+00,-10.572864E+00
-7.355000E+00,+8.040201E+00,+2.966834E+00,-3.071357E+00,-10.613065E+00
-7.350000E+00,+8.844221E+00,+2.822111E+00,-2.894472E+00,-10.452261E+00
-7.345000E+00,+8.924623E+00,+2.706332E+00,-2.773869E+00,-10.653266E+00
-7.340000E+00,+8.522613E+00,+2.880000E+00,-2.990955E+00,-10.653266E+00
-7.335000E+00,+8.603015E+00,+2.908945E+00,-2.982915E+00,-10.653266E+00
-7.330000E+00,+8.281407E+00,+2.908945E+00,-2.918593E+00,-10.653266E+00
-7.325000E+00,+9.246231E+00,+2.749749E+00,-2.854271E+00,-10.452261E+00
-7.320000E+00,+7.919598E+00,+3.053668E+00,-2.982915E+00,-10.452261E+00
-7.315000E+00,+8.442211E+00,+2.937890E+00,-2.958794E+00,-10.532663E+00
-7.310000E+00,+10.291457E+00,+2.402412E+00,-2.484422E+00,-10.452261E+00
-7.305000E+00,+7.437186E+00,+3.111558E+00,-3.208040E+00,-10.452261E+00
-7.300000E+00,+8.241206E+00,+2.894472E+00,-2.974874E+00,-10.452261E+00
-7.295000E+00,+10.733668E+00,+2.431357E+00,-2.492462E+00,-10.291457E+00
-7.290000E+00,+7.115578E+00,+3.111558E+00,-3.175879E+00,-10.452261E+00
-7.285000E+00,+8.120603E+00,+2.937890E+00,-2.982915E+00,-10.251256E+00
-7.280000E+00,+9.929648E+00,+2.532663E+00,-2.540703E+00,-10.291457E+00
-7.275000E+00,+7.236181E+00,+2.966834E+00,-3.015075E+00,-10.251256E+00
-7.270000E+00,+8.442211E+00,+2.735276E+00,-2.789950E+00,-10.251256E+00
-7.265000E+00,+8.562814E+00,+2.691859E+00,-2.822111E+00,-10.251256E+00
-7.260000E+00,+9.085427E+00,+2.662915E+00,-2.886432E+00,-10.130653E+00
-7.255000E+00,+8.160804E+00,+2.851055E+00,-2.918593E+00,-10.251256E+00
-7.250000E+00,+7.437186E+00,+2.966834E+00,-3.015075E+00,-10.050251E+00
-7.245000E+00,+9.045226E+00,+2.662915E+00,-2.339698E+00,-10.050251E+00
-7.240000E+00,+6.994975E+00,+2.981307E+00,-3.079397E+00,-10.130653E+00
-7.235000E+00,+7.718593E+00,+2.865528E+00,-2.902513E+00,-10.170854E+00
-7.230000E+00,+10.572864E+00,+2.170854E+00,-2.339698E+00,-10.050251E+00
-7.225000E+00,+7.035176E+00,+2.966834E+00,-2.974874E+00,-10.050251E+00
-7.220000E+00,+8.321608E+00,+2.720804E+00,-2.725628E+00,-10.050251E+00
-7.215000E+00,+8.884422E+00,+2.489246E+00,-2.661307E+00,-10.050251E+00
-7.210000E+00,+7.718593E+00,+2.735276E+00,-2.814070E+00,-10.050251E+00
-7.205000E+00,+8.040201E+00,+2.720804E+00,-2.773869E+00,-10.010050E+00
-7.200000E+00,+7.839196E+00,+2.894472E+00,-2.894472E+00,-9.849246E+00
-7.195000E+00,+9.125628E+00,+2.518191E+00,-2.629146E+00,-9.889447E+00
-7.190000E+00,+6.914573E+00,+2.908945E+00,-2.966834E+00,-9.849246E+00
-7.185000E+00,+7.678392E+00,+2.793166E+00,-2.862312E+00,-9.728643E+00
-7.180000E+00,+10.331658E+00,+2.112965E+00,-2.203015E+00,-9.849246E+00
-7.175000E+00,+7.236181E+00,+2.966834E+00,-2.934673E+00,-9.849246E+00
-7.170000E+00,+8.201005E+00,+2.605025E+00,-2.629146E+00,-9.849246E+00
-7.165000E+00,+8.281407E+00,+2.576081E+00,-2.669347E+00,-9.728643E+00
-7.160000E+00,+8.241206E+00,+2.590553E+00,-2.412060E+00,-9.728643E+00
-7.155000E+00,+7.477387E+00,+2.720804E+00,-2.797990E+00,-9.688442E+00
-7.150000E+00,+7.236181E+00,+2.749749E+00,-2.854271E+00,-9.648241E+00
-7.145000E+00,+10.211055E+00,+2.156382E+00,-2.178894E+00,-9.648241E+00
-7.140000E+00,+6.633166E+00,+2.937890E+00,-2.974874E+00,-9.648241E+00
-7.135000E+00,+7.437186E+00,+2.677387E+00,-2.757789E+00,-9.648241E+00
-7.130000E+00,+9.045226E+00,+2.330050E+00,-2.524623E+00,-9.608040E+00
-7.125000E+00,+7.236181E+00,+2.677387E+00,-2.773869E+00,-9.648241E+00
-7.120000E+00,+7.396985E+00,+2.590553E+00,-2.709548E+00,-9.447236E+00
-7.115000E+00,+7.477387E+00,+2.677387E+00,-2.717588E+00,-9.447236E+00
-7.110000E+00,+10.291457E+00,+2.084020E+00,-2.186935E+00,-9.567839E+00
-7.105000E+00,+6.432161E+00,+2.778694E+00,-2.926633E+00,-9.608040E+00
-7.100000E+00,+7.437186E+00,+2.677387E+00,-2.733668E+00,-9.447236E+00
-7.095000E+00,+9.125628E+00,+2.301106E+00,-2.387940E+00,-9.447236E+00
-7.090000E+00,+6.793970E+00,+2.851055E+00,-2.886432E+00,-9.447236E+00
-7.085000E+00,+6.874372E+00,+2.662915E+00,-2.733668E+00,-9.447236E+00
-7.080000E+00,+6.834171E+00,+2.677387E+00,-2.773869E+00,-9.246231E+00
-7.075000E+00,+10.251256E+00,+1.953769E+00,-1.969849E+00,-9.447236E+00
-7.070000E+00,+6.472362E+00,+2.778694E+00,-2.797990E+00,-9.246231E+00
-7.065000E+00,+7.477387E+00,+2.518191E+00,-2.564824E+00,-9.246231E+00
-7.060000E+00,+8.643216E+00,+2.243216E+00,-2.339698E+00,-9.246231E+00
-7.055000E+00,+6.954774E+00,+2.561608E+00,-2.588945E+00,-9.246231E+00
-7.050000E+00,+7.437186E+00,+2.677387E+00,-2.572864E+00,-9.246231E+00
-7.045000E+00,+6.874372E+00,+2.605025E+00,-2.621105E+00,-9.246231E+00
-7.040000E+00,+9.487437E+00,+2.011658E+00,-2.026131E+00,-9.165829E+00
-7.035000E+00,+6.231156E+00,+2.749749E+00,-2.854271E+00,-9.045226E+00
-7.030000E+00,+7.035176E+00,+2.605025E+00,-2.613065E+00,-9.045226E+00
-7.025000E+00,+6.834171E+00,+2.387940E+00,-2.452261E+00,-9.045226E+00
-7.020000E+00,+9.085427E+00,+2.170854E+00,-2.420100E+00,-9.045226E+00
-7.015000E+00,+6.713568E+00,+2.576081E+00,-2.588945E+00,-9.045226E+00
-7.010000E+00,+6.994975E+00,+2.474774E+00,-2.516583E+00,-9.045226E+00
-7.005000E+00,+8.562814E+00,+2.055075E+00,-2.058291E+00,-8.884422E+00
-7.000000E+00,+6.432161E+00,+2.460302E+00,-2.572864E+00,-8.844221E+00
-6.995000E+00,+6.753769E+00,+2.416885E+00,-2.596985E+00,-8.884422E+00
-6.990000E+00,+6.552764E+00,+2.561608E+00,-2.653266E+00,-8.844221E+00
-6.985000E+00,+9.527638E+00,+1.895879E+00,-1.961809E+00,-8.844221E+00
-6.980000E+00,+6.070352E+00,+2.677387E+00,-2.717588E+00,-8.844221E+00
-6.975000E+00,+7.035176E+00,+2.460302E+00,-2.492462E+00,-8.844221E+00
-6.970000E+00,+6.954774E+00,+2.315578E+00,-2.444221E+00,-8.844221E+00
-6.965000E+00,+9.165829E+00,+1.939297E+00,-1.961809E+00,-8.844221E+00
-6.960000E+00,+6.351759E+00,+2.605025E+00,-2.613065E+00,-8.844221E+00
-6.955000E+00,+7.276382E+00,+2.373467E+00,-2.404020E+00,-8.844221E+00
-6.950000E+00,+8.241206E+00,+2.098493E+00,-2.371859E+00,-8.844221E+00
-6.945000E+00,+8.603015E+00,+1.895879E+00,-2.178894E+00,-8.643216E+00
-6.940000E+00,+6.150754E+00,+2.590553E+00,-2.596985E+00,-8.643216E+00
-6.935000E+00,+6.472362E+00,+2.460302E+00,-2.540703E+00,-8.643216E+00
-6.930000E+00,+8.281407E+00,+2.141910E+00,-2.251256E+00,-8.643216E+00
-6.925000E+00,+6.432161E+00,+2.460302E+00,-2.492462E+00,-8.643216E+00
-6.920000E+00,+6.110553E+00,+2.503719E+00,-2.548744E+00,-8.643216E+00
-6.915000E+00,+6.552764E+00,+2.416885E+00,-2.492462E+00,-8.442211E+00
-6.910000E+00,+8.643216E+00,+1.866935E+00,-1.881407E+00,-8.562814E+00
-6.905000E+00,+6.793970E+00,+2.344523E+00,-2.484422E+00,-8.482412E+00
-6.900000E+00,+6.432161E+00,+2.243216E+00,-2.331658E+00,-8.442211E+00
-6.895000E+00,+6.834171E+00,+2.358995E+00,-2.395980E+00,-8.442211E+00
-6.890000E+00,+9.045226E+00,+1.765628E+00,-1.792965E+00,-8.442211E+00
-6.885000E+00,+6.271357E+00,+2.474774E+00,-2.605025E+00,-8.321608E+00
-6.880000E+00,+6.512563E+00,+2.344523E+00,-2.412060E+00,-8.442211E+00
-6.875000E+00,+5.829146E+00,+2.460302E+00,-2.492462E+00,-8.442211E+00
-6.870000E+00,+8.361809E+00,+1.982714E+00,-1.760804E+00,-8.402010E+00
-6.865000E+00,+5.628141E+00,+2.532663E+00,-2.548744E+00,-8.361809E+00
-6.860000E+00,+6.110553E+00,+2.330050E+00,-2.420100E+00,-8.241206E+00
-6.855000E+00,+6.231156E+00,+2.330050E+00,-2.412060E+00,-8.241206E+00
-6.850000E+00,+9.447236E+00,+1.519598E+00,-1.688442E+00,-8.241206E+00
-6.845000E+00,+6.070352E+00,+2.474774E+00,-2.436181E+00,-8.201005E+00
