x-axis,1,2
second,Volt,Volt
-10.000000E+00,,
-9.992188E+00,-4.148942E+00,-1.437124E+00
-9.984375E+00,-4.148942E+00,-1.575290E+00
-9.976563E+00,-4.148942E+00,-1.578833E+00
-9.968750E+00,-4.148942E+00,-1.383983E+00
-9.960938E+00,-4.148942E+00,-1.676848E+00
-9.953125E+00,-4.148942E+00,-1.476094E+00
-9.945313E+00,-4.148942E+00,-1.156069E+00
-9.937500E+00,-4.148942E+00,-1.115918E+00
-9.929688E+00,-4.148942E+00,-1.154888E+00
-9.921875E+00,-4.148942E+00,-1.228104E+00
-9.914063E+00,-4.148942E+00,-1.321395E+00
-9.906250E+00,-4.148942E+00,-1.484360E+00
-9.898438E+00,-4.148942E+00,-1.583556E+00
-9.890625E+00,-4.148942E+00,-1.602451E+00
-9.882813E+00,-4.148942E+00,-1.445390E+00
-9.875000E+00,-4.148942E+00,-1.746521E+00
-9.867188E+00,-4.148942E+00,-1.451295E+00
-9.859375E+00,-4.148942E+00,-1.161973E+00
-9.851563E+00,-4.148942E+00,-1.174963E+00
-9.843750E+00,-4.148942E+00,-1.232827E+00
-9.835938E+00,-4.148942E+00,-1.306044E+00
-9.828125E+00,-4.148942E+00,-1.340290E+00
-9.820313E+00,-4.148942E+00,-1.515064E+00
-9.812500E+00,-4.148942E+00,-1.493807E+00
-9.804688E+00,-4.148942E+00,-1.530415E+00
-9.796875E+00,-4.148942E+00,-1.443028E+00
-9.789063E+00,-4.148942E+00,-1.552853E+00
-9.781250E+00,-4.148942E+00,-1.308405E+00
-9.773438E+00,-4.148942E+00,-1.138355E+00
-9.765625E+00,-4.148942E+00,-1.195039E+00
-9.757813E+00,-4.148942E+00,-1.246998E+00
-9.750000E+00,-4.145625E+00,-1.347375E+00
-9.742188E+00,-4.148942E+00,-1.319033E+00
-9.734375E+00,-4.148942E+00,-1.343832E+00
-9.726563E+00,-4.148942E+00,-1.518606E+00
-9.718750E+00,-4.148942E+00,-1.360365E+00
-9.710938E+00,-4.148942E+00,-1.528054E+00
-9.703125E+00,-4.148942E+00,-1.489084E+00
-9.695313E+00,-4.148942E+00,-1.164335E+00
-9.687500E+00,-4.148942E+00,-1.111194E+00
-9.679688E+00,-4.145625E+00,-1.125365E+00
-9.671875E+00,+2.179099E+00,-1.223380E+00
-9.664063E+00,+4.082817E+00,-1.118280E+00
-9.656250E+00,+4.082817E+00,-703.782E-03
-9.648438E+00,+4.082817E+00,-611.672E-03
-9.640625E+00,+4.082817E+00,-377.853E-03
-9.632813E+00,+4.082817E+00,-188.908E-03
