x-axis,1,2,3,4
-19.4200E+00,-120.6E-03,-4.1280E+00,-80.4E-03,-9.1256E+00
-19.4100E+00,-120.6E-03,-4.1833E+00,-48.2E-03,-9.2060E+00
-19.4000E+00,-120.6E-03,-4.1280E+00,-40.2E-03,-9.0452E+00
-19.3900E+00,-120.6E-03,-4.1280E+00,+0.0E+00,-9.0452E+00
-19.3800E+00,-80.4E-03,-4.1280E+00,-16.1E-03,-9.0452E+00
-19.3700E+00,-40.2E-03,-4.1280E+00,-40.2E-03,-9.0452E+00
-19.3600E+00,-8.0E-03,-4.1280E+00,-40.2E-03,-8.8442E+00
-19.3500E+00,+40.2E-03,-4.1280E+00,-40.2E-03,-8.8442E+00
-19.3400E+00,+40.2E-03,-4.1280E+00,+0.0E+00,-8.8442E+00
-19.3300E+00,+80.4E-03,-4.1280E+00,+0.0E+00,-8.8442E+00
-19.3200E+00,+120.6E-03,-4.1280E+00,+0.0E+00,-8.7638E+00
-19.3100E+00,+160.8E-03,-4.1280E+00,-40.2E-03,-8.6432E+00
-19.3000E+00,+160.8E-03,-4.1280E+00,-0.0E+00,-8.6432E+00
-19.2900E+00,+201.0E-03,-4.1280E+00,-32.2E-03,-8.6432E+00
-19.2800E+00,+201.0E-03,-4.1280E+00,+0.0E+00,-8.4422E+00
-19.2700E+00,+241.2E-03,-4.1280E+00,+0.0E+00,-8.4422E+00
-19.2600E+00,+241.2E-03,-4.0727E+00,+0.0E+00,-8.4422E+00
-19.2500E+00,+321.6E-03,-4.1280E+00,+0.0E+00,-8.4422E+00
-19.2400E+00,+289.4E-03,-4.1280E+00,+0.0E+00,-8.4020E+00
-19.2300E+00,+257.3E-03,-4.1280E+00,+64.3E-03,-8.3216E+00
-19.2200E+00,+345.7E-03,-4.1003E+00,+0.0E+00,-8.2412E+00
-19.2100E+00,+402.0E-03,-4.0588E+00,+0.0E+00,-8.0804E+00
-19.2000E+00,+442.2E-03,-4.0588E+00,+0.0E+00,-8.2412E+00
-19.1900E+00,+442.2E-03,-4.0588E+00,-32.2E-03,-8.0402E+00
-19.1800E+00,+482.4E-03,-4.1003E+00,+0.0E+00,-8.0402E+00
-19.1700E+00,+442.2E-03,-4.0588E+00,+0.0E+00,-8.0402E+00
-19.1600E+00,+482.4E-03,-4.0588E+00,+0.0E+00,-7.8794E+00
-19.1500E+00,+522.6E-03,-4.0588E+00,+0.0E+00,-8.0402E+00
-19.1400E+00,+522.6E-03,-4.0588E+00,+0.0E+00,-7.8392E+00
-19.1300E+00,+562.8E-03,-4.0312E+00,+16.1E-03,-7.8392E+00
-19.1200E+00,+562.8E-03,-3.9897E+00,+16.1E-03,-7.7186E+00
-19.1100E+00,+562.8E-03,-3.9897E+00,+0.0E+00,-7.6382E+00
-19.1000E+00,+562.8E-03,-3.9897E+00,+0.0E+00,-7.6382E+00
-19.0900E+00,+595.0E-03,-3.9897E+00,+8.0E-03,-7.6382E+00
-19.0800E+00,+595.0E-03,-3.9897E+00,+24.1E-03,-7.5176E+00
-19.0700E+00,+643.2E-03,-3.9897E+00,+24.1E-03,-7.4372E+00
-19.0600E+00,+675.4E-03,-3.9344E+00,+8.0E-03,-7.4372E+00
-19.0500E+00,+683.4E-03,-3.9206E+00,+0.0E+00,-7.4372E+00
-19.0400E+00,+683.4E-03,-3.9206E+00,+32.2E-03,-7.3970E+00
-19.0300E+00,+683.4E-03,-3.9206E+00,+0.0E+00,-7.3568E+00
-19.0200E+00,+699.5E-03,-3.9206E+00,+24.1E-03,-7.2362E+00
-19.0100E+00,+715.6E-03,-3.9206E+00,+40.2E-03,-7.2362E+00
-19.0000E+00,+723.6E-03,-3.8514E+00,+40.2E-03,-7.2362E+00
-18.9900E+00,+804.0E-03,-3.8652E+00,+0.0E+00,-7.0754E+00
-18.9800E+00,+804.0E-03,-3.8514E+00,+0.0E+00,-7.0352E+00
-18.9700E+00,+820.1E-03,-3.8514E+00,+24.1E-03,-7.0352E+00
-18.9600E+00,+844.2E-03,-3.8376E+00,+40.2E-03,-7.0352E+00
-18.9500E+00,+844.2E-03,-3.8514E+00,+0.0E+00,-7.0352E+00
-18.9400E+00,+892.5E-03,-3.8514E+00,+0.0E+00,-6.9950E+00
-18.9300E+00,+924.6E-03,-3.7823E+00,+0.0E+00,-6.8342E+00
-18.9200E+00,+924.6E-03,-3.7823E+00,+0.0E+00,-6.8342E+00
-18.9100E+00,+924.6E-03,-3.7823E+00,+0.0E+00,-6.8342E+00
-18.9000E+00,+964.8E-03,-3.7823E+00,+0.0E+00,-6.6332E+00
-18.8900E+00,+1.0050E+00,-3.7823E+00,+0.0E+00,-6.6332E+00
-18.8800E+00,+1.0050E+00,-3.7823E+00,+0.0E+00,-6.6332E+00
-18.8700E+00,+1.0050E+00,-3.7408E+00,+16.1E-03,-6.5528E+00
-18.8600E+00,+1.0452E+00,-3.7269E+00,+0.0E+00,-6.4724E+00
-18.8500E+00,+1.0854E+00,-3.7131E+00,+0.0E+00,-6.4322E+00
-18.8400E+00,+1.0452E+00,-3.7131E+00,+40.2E-03,-6.2714E+00
-18.8300E+00,+1.0854E+00,-3.7131E+00,+24.1E-03,-6.3116E+00
-18.8200E+00,+1.0613E+00,-3.7131E+00,+24.1E-03,-6.3116E+00
-18.8100E+00,+1.0372E+00,-3.6578E+00,+72.4E-03,-6.2312E+00
-18.8000E+00,+1.1256E+00,-3.7131E+00,+0.0E+00,-6.2312E+00
-18.7900E+00,+1.0452E+00,-3.6993E+00,+72.4E-03,-6.2312E+00
-18.7800E+00,+1.1417E+00,-3.6440E+00,+40.2E-03,-6.0302E+00
-18.7700E+00,+1.1256E+00,-3.6440E+00,+40.2E-03,-6.0302E+00
-18.7600E+00,+1.1256E+00,-3.6440E+00,+80.4E-03,-6.0302E+00
-18.7500E+00,+1.1658E+00,-3.5748E+00,+40.2E-03,-5.8291E+00
-18.7400E+00,+1.2060E+00,-3.5748E+00,+40.2E-03,-5.9899E+00
-18.7300E+00,+1.1658E+00,-3.5748E+00,+56.3E-03,-5.8291E+00
-18.7200E+00,+1.1658E+00,-3.5748E+00,+40.2E-03,-5.8291E+00
-18.7100E+00,+1.1337E+00,-3.5748E+00,+80.4E-03,-5.6281E+00
-18.7000E+00,+1.0854E+00,-3.5057E+00,+120.6E-03,-5.8291E+00
-18.6900E+00,+1.1497E+00,-3.5057E+00,+48.2E-03,-5.7889E+00
-18.6800E+00,+844.2E-03,-3.4642E+00,+265.3E-03,-5.6281E+00
-18.6700E+00,+1.1497E+00,-3.4642E+00,+72.4E-03,-5.5075E+00
-18.6600E+00,+1.2462E+00,-3.3812E+00,+40.2E-03,-5.4271E+00
-18.6500E+00,+1.2060E+00,-3.4365E+00,+40.2E-03,-5.4271E+00
-18.6400E+00,+1.1739E+00,-3.3674E+00,+40.2E-03,-5.3869E+00
-18.6300E+00,+1.1899E+00,-3.3674E+00,+56.3E-03,-5.3467E+00
-18.6200E+00,+1.1899E+00,-3.3259E+00,+40.2E-03,-5.3065E+00
-18.6100E+00,+1.1899E+00,-3.2982E+00,+80.4E-03,-5.2261E+00
-18.6000E+00,+1.1658E+00,-3.2982E+00,+80.4E-03,-5.2261E+00
-18.5900E+00,+1.2382E+00,-3.2844E+00,+48.2E-03,-5.2261E+00
-18.5800E+00,+1.2060E+00,-3.2291E+00,+40.2E-03,-5.2261E+00
-18.5700E+00,+1.1658E+00,-3.2291E+00,+80.4E-03,-5.0251E+00
-18.5600E+00,+1.2382E+00,-3.1600E+00,+40.2E-03,-5.0251E+00
-18.5500E+00,+1.2462E+00,-3.1600E+00,+40.2E-03,-5.0251E+00
-18.5400E+00,+1.2543E+00,-3.1600E+00,+40.2E-03,-4.8241E+00
-18.5300E+00,+1.2462E+00,-3.1600E+00,+40.2E-03,-4.8241E+00
-18.5200E+00,+1.2302E+00,-3.1323E+00,+48.2E-03,-4.8241E+00
-18.5100E+00,+1.2462E+00,-3.1461E+00,+48.2E-03,-4.8241E+00
-18.5000E+00,+1.2864E+00,-3.0908E+00,+40.2E-03,-4.6231E+00
-18.4900E+00,+1.3266E+00,-3.0908E+00,+0.0E+00,-4.6231E+00
-18.4800E+00,+1.2945E+00,-3.0908E+00,+80.4E-03,-4.6231E+00
-18.4700E+00,+1.3106E+00,-3.0217E+00,+24.1E-03,-4.6231E+00
-18.4600E+00,+1.2623E+00,-3.0355E+00,+72.4E-03,-4.4221E+00
-18.4500E+00,+1.2864E+00,-3.0217E+00,+80.4E-03,-4.4221E+00
-18.4400E+00,+1.2141E+00,-3.0217E+00,+112.6E-03,-4.2613E+00
-18.4300E+00,+1.2864E+00,-2.9525E+00,+80.4E-03,-4.4221E+00
-18.4200E+00,+1.2864E+00,-2.9525E+00,+56.3E-03,-4.2211E+00
-18.4100E+00,+1.3186E+00,-2.8972E+00,+48.2E-03,-4.2211E+00
-18.4000E+00,+1.3266E+00,-2.8834E+00,+40.2E-03,-4.2211E+00
-18.3900E+00,+1.2864E+00,-2.8834E+00,+72.4E-03,-4.0603E+00
-18.3800E+00,+1.2704E+00,-2.8557E+00,+104.5E-03,-4.0201E+00
-18.3700E+00,+1.1899E+00,-2.8419E+00,+160.8E-03,-4.0201E+00
-18.3600E+00,+1.2221E+00,-2.8142E+00,+112.6E-03,-4.0201E+00
-18.3500E+00,+964.8E-03,-2.8142E+00,+361.8E-03,-4.0201E+00
-18.3400E+00,+1.2945E+00,-2.7589E+00,+72.4E-03,-3.9799E+00
-18.3300E+00,+1.3106E+00,-2.7451E+00,+80.4E-03,-4.0201E+00
-18.3200E+00,+1.2864E+00,-2.7036E+00,+80.4E-03,-3.8191E+00
-18.3100E+00,+1.2543E+00,-2.6898E+00,+80.4E-03,-3.8191E+00
-18.3000E+00,+1.2462E+00,-2.6759E+00,+80.4E-03,-3.6181E+00
-18.2900E+00,+1.2864E+00,-2.6759E+00,+80.4E-03,-3.8191E+00
-18.2800E+00,+1.2623E+00,-2.6483E+00,+80.4E-03,-3.6985E+00
-18.2700E+00,+1.2864E+00,-2.6068E+00,+80.4E-03,-3.6181E+00
-18.2600E+00,+1.2060E+00,-2.5376E+00,+80.4E-03,-3.6181E+00
-18.2500E+00,+1.2864E+00,-2.5376E+00,+40.2E-03,-3.6181E+00
-18.2400E+00,+1.3106E+00,-2.4823E+00,+80.4E-03,-3.4573E+00
-18.2300E+00,+1.2704E+00,-2.4962E+00,+80.4E-03,-3.4171E+00
-18.2200E+00,+1.2864E+00,-2.4685E+00,+80.4E-03,-3.3367E+00
-18.2100E+00,+1.2543E+00,-2.3994E+00,+80.4E-03,-3.2563E+00
-18.2000E+00,+1.3266E+00,-2.3994E+00,+40.2E-03,-3.2161E+00
-18.1900E+00,+1.3266E+00,-2.4132E+00,+16.1E-03,-3.2161E+00
-18.1800E+00,+1.2623E+00,-2.3994E+00,+80.4E-03,-3.2161E+00
-18.1700E+00,+1.3025E+00,-2.3579E+00,+64.3E-03,-3.2161E+00
-18.1600E+00,+1.2623E+00,-2.3302E+00,+80.4E-03,-3.2161E+00
-18.1500E+00,+1.2060E+00,-2.3302E+00,+120.6E-03,-3.2161E+00
-18.1400E+00,+1.2382E+00,-2.3302E+00,+88.4E-03,-3.0151E+00
-18.1300E+00,+1.2462E+00,-2.3025E+00,+96.5E-03,-2.8141E+00
-18.1200E+00,+1.2864E+00,-2.2611E+00,+56.3E-03,-2.8141E+00
-18.1100E+00,+1.2543E+00,-2.1919E+00,+80.4E-03,-2.9749E+00
-18.1000E+00,+1.2060E+00,-2.1919E+00,+120.6E-03,-2.8141E+00
-18.0900E+00,+1.1739E+00,-2.1919E+00,+120.6E-03,-2.6131E+00
-18.0800E+00,+924.6E-03,-2.1228E+00,+241.2E-03,-2.6935E+00
-18.0700E+00,+1.0533E+00,-2.1504E+00,+209.0E-03,-2.6131E+00
-18.0600E+00,+1.3186E+00,-2.1228E+00,+40.2E-03,-2.4523E+00
-18.0500E+00,+1.2864E+00,-2.0536E+00,+80.4E-03,-2.6131E+00
-18.0400E+00,+1.2784E+00,-2.0536E+00,+88.4E-03,-2.4121E+00
-18.0300E+00,+1.1819E+00,-2.0260E+00,+120.6E-03,-2.4121E+00
-18.0200E+00,+1.1739E+00,-2.0260E+00,+120.6E-03,-2.4121E+00
-18.0100E+00,+1.2060E+00,-1.9153E+00,+80.4E-03,-2.2111E+00
-18.0000E+00,+1.1658E+00,-1.9153E+00,+80.4E-03,-2.4121E+00
-17.9900E+00,+1.0854E+00,-1.9015E+00,+120.6E-03,-2.2111E+00
-17.9800E+00,+1.2060E+00,-1.8877E+00,+64.3E-03,-2.2111E+00
-17.9700E+00,+1.2060E+00,-1.8462E+00,+56.3E-03,-2.1307E+00
-17.9600E+00,+1.2060E+00,-1.8462E+00,+80.4E-03,-2.0101E+00
-17.9500E+00,+1.1256E+00,-1.8462E+00,+80.4E-03,-2.0101E+00
-17.9400E+00,+1.1739E+00,-1.7770E+00,+72.4E-03,-2.0101E+00
-17.9300E+00,+1.2141E+00,-1.7079E+00,+56.3E-03,-1.9296E+00
-17.9200E+00,+1.1658E+00,-1.7356E+00,+80.4E-03,-1.8894E+00
-17.9100E+00,+1.1256E+00,-1.7079E+00,+88.4E-03,-1.8090E+00
-17.9000E+00,+1.0854E+00,-1.6387E+00,+201.0E-03,-1.8090E+00
-17.8900E+00,+1.1578E+00,-1.6387E+00,+80.4E-03,-1.8090E+00
-17.8800E+00,+1.1015E+00,-1.6111E+00,+120.6E-03,-1.6080E+00
-17.8700E+00,+1.1658E+00,-1.5973E+00,+80.4E-03,-1.6080E+00
-17.8600E+00,+1.1256E+00,-1.5696E+00,+80.4E-03,-1.6080E+00
-17.8500E+00,+1.1256E+00,-1.5005E+00,+120.6E-03,-1.4070E+00
-17.8400E+00,+1.0050E+00,-1.5005E+00,+184.9E-03,-1.4472E+00
-17.8300E+00,+1.0372E+00,-1.5005E+00,+152.8E-03,-1.4070E+00
-17.8200E+00,+796.0E-03,-1.4313E+00,+321.6E-03,-1.4070E+00
-17.8100E+00,+1.1095E+00,-1.4313E+00,+88.4E-03,-1.4070E+00
-17.8000E+00,+1.1256E+00,-1.4313E+00,+80.4E-03,-1.4070E+00
-17.7900E+00,+1.0774E+00,-1.3622E+00,+112.6E-03,-1.2060E+00
-17.7800E+00,+1.0211E+00,-1.2930E+00,+120.6E-03,-1.2060E+00
-17.7700E+00,+1.0372E+00,-1.2930E+00,+104.5E-03,-1.2060E+00
-17.7600E+00,+1.0452E+00,-1.2930E+00,+80.4E-03,-1.0452E+00
-17.7500E+00,+1.0854E+00,-1.2930E+00,+80.4E-03,-1.0050E+00
-17.7400E+00,+1.0774E+00,-1.2239E+00,+80.4E-03,-1.0050E+00
-17.7300E+00,+1.0050E+00,-1.2239E+00,+104.5E-03,-1.0050E+00
-17.7200E+00,+1.1256E+00,-1.1547E+00,+40.2E-03,-884.4E-03
-17.7100E+00,+1.0854E+00,-1.1547E+00,+40.2E-03,-804.0E-03
-17.7000E+00,+1.0854E+00,-1.0856E+00,+80.4E-03,-804.0E-03
-17.6900E+00,+1.1176E+00,-1.1409E+00,+48.2E-03,-643.2E-03
-17.6800E+00,+1.0854E+00,-1.0856E+00,+80.4E-03,-804.0E-03
-17.6700E+00,+1.1256E+00,-1.0856E+00,+40.2E-03,-603.0E-03
-17.6600E+00,+1.1739E+00,-1.0718E+00,+40.2E-03,-603.0E-03
-17.6500E+00,+1.0854E+00,-1.0164E+00,+80.4E-03,-603.0E-03
-17.6400E+00,+1.1578E+00,-1.0164E+00,+40.2E-03,-603.0E-03
-17.6300E+00,+1.1015E+00,-974.9E-03,+80.4E-03,-603.0E-03
-17.6200E+00,+1.0050E+00,-947.3E-03,+144.7E-03,-402.0E-03
-17.6100E+00,+1.1095E+00,-947.3E-03,+88.4E-03,-402.0E-03
-17.6000E+00,+1.1256E+00,-947.3E-03,+80.4E-03,-402.0E-03
-17.5900E+00,+1.1256E+00,-933.5E-03,+80.4E-03,-361.8E-03
-17.5800E+00,+1.1658E+00,-878.1E-03,+40.2E-03,-201.0E-03
-17.5700E+00,+1.1417E+00,-878.1E-03,+40.2E-03,-201.0E-03
-17.5600E+00,+1.1337E+00,-864.3E-03,+80.4E-03,-201.0E-03
-17.5500E+00,+1.0452E+00,-809.0E-03,+120.6E-03,-201.0E-03
-17.5400E+00,+1.0533E+00,-809.0E-03,+144.7E-03,+0.0E+00
-17.5300E+00,+1.0291E+00,-739.9E-03,+136.7E-03,+0.0E+00
-17.5200E+00,+739.7E-03,-739.9E-03,+377.9E-03,+80.4E-03
-17.5100E+00,+1.1095E+00,-739.9E-03,+80.4E-03,+0.0E+00
-17.5000E+00,+1.1658E+00,-739.9E-03,+40.2E-03,+201.0E-03
-17.4900E+00,+1.1578E+00,-670.7E-03,+48.2E-03,+201.0E-03
-17.4800E+00,+1.1658E+00,-643.0E-03,+80.4E-03,+201.0E-03
-17.4700E+00,+1.1497E+00,-601.6E-03,+96.5E-03,+321.6E-03
-17.4600E+00,+1.1337E+00,-670.7E-03,+48.2E-03,+241.2E-03
-17.4500E+00,+1.1658E+00,-601.6E-03,+80.4E-03,+402.0E-03
-17.4400E+00,+1.1256E+00,-546.2E-03,+72.4E-03,+402.0E-03
-17.4300E+00,+1.1658E+00,-532.4E-03,+80.4E-03,+482.4E-03
-17.4200E+00,+1.1417E+00,-532.4E-03,+64.3E-03,+522.6E-03
-17.4100E+00,+1.1578E+00,-532.4E-03,+80.4E-03,+603.0E-03
-17.4000E+00,+1.2060E+00,-463.3E-03,+40.2E-03,+603.0E-03
-17.3900E+00,+1.1980E+00,-463.3E-03,+48.2E-03,+603.0E-03
-17.3800E+00,+1.1658E+00,-463.3E-03,+64.3E-03,+723.6E-03
-17.3700E+00,+1.2060E+00,-435.6E-03,+40.2E-03,+804.0E-03
-17.3600E+00,+1.2060E+00,-394.1E-03,+40.2E-03,+804.0E-03
-17.3500E+00,+1.2462E+00,-394.1E-03,+40.2E-03,+804.0E-03
-17.3400E+00,+1.2543E+00,-394.1E-03,+40.2E-03,+804.0E-03
-17.3300E+00,+1.2864E+00,-366.5E-03,+24.1E-03,+884.4E-03
-17.3200E+00,+1.2382E+00,-325.0E-03,+64.3E-03,+924.6E-03
-17.3100E+00,+1.2462E+00,-325.0E-03,+48.2E-03,+1.0050E+00
-17.3000E+00,+1.3266E+00,-325.0E-03,+40.2E-03,+1.0050E+00
-17.2900E+00,+1.2060E+00,-311.1E-03,+80.4E-03,+1.0452E+00
-17.2800E+00,+1.1176E+00,-255.8E-03,+144.7E-03,+1.2060E+00
-17.2700E+00,+1.2462E+00,-255.8E-03,+64.3E-03,+1.2060E+00
-17.2600E+00,+1.2382E+00,-200.5E-03,+80.4E-03,+1.3668E+00
-17.2500E+00,+1.2060E+00,-186.7E-03,+80.4E-03,+1.4070E+00
-17.2400E+00,+1.3186E+00,-186.7E-03,+40.2E-03,+1.4070E+00
-17.2300E+00,+1.2864E+00,-117.5E-03,+80.4E-03,+1.4874E+00
-17.2200E+00,+1.2462E+00,-145.2E-03,+64.3E-03,+1.4070E+00
-17.2100E+00,+1.1739E+00,-117.5E-03,+112.6E-03,+1.4070E+00
-17.2000E+00,+1.2060E+00,-117.5E-03,+120.6E-03,+1.6080E+00
-17.1900E+00,+723.6E-03,-48.4E-03,+474.4E-03,+1.6080E+00
-17.1800E+00,+1.1578E+00,-48.4E-03,+193.0E-03,+1.6884E+00
-17.1700E+00,+1.2864E+00,-48.4E-03,+56.3E-03,+1.8090E+00
-17.1600E+00,+1.2543E+00,+20.7E-03,+80.4E-03,+1.8090E+00
-17.1500E+00,+1.2060E+00,+20.7E-03,+80.4E-03,+1.8090E+00
-17.1400E+00,+1.1739E+00,+76.1E-03,+144.7E-03,+1.8090E+00
-17.1300E+00,+1.1980E+00,+89.9E-03,+96.5E-03,+2.0101E+00
-17.1200E+00,+1.2221E+00,+89.9E-03,+80.4E-03,+2.0101E+00
-17.1100E+00,+1.2302E+00,+89.9E-03,+88.4E-03,+2.0101E+00
-17.1000E+00,+1.2060E+00,+159.0E-03,+40.2E-03,+2.0101E+00
-17.0900E+00,+1.1337E+00,+159.0E-03,+120.6E-03,+2.0503E+00
-17.0800E+00,+1.2462E+00,+228.2E-03,+64.3E-03,+2.2111E+00
-17.0700E+00,+1.1658E+00,+228.2E-03,+104.5E-03,+2.3317E+00
-17.0600E+00,+1.1658E+00,+228.2E-03,+80.4E-03,+2.3719E+00
-17.0500E+00,+1.2462E+00,+297.3E-03,+40.2E-03,+2.4121E+00
-17.0400E+00,+1.2060E+00,+297.3E-03,+80.4E-03,+2.4121E+00
-17.0300E+00,+1.2623E+00,+297.3E-03,+40.2E-03,+2.4121E+00
-17.0200E+00,+1.2864E+00,+366.5E-03,+56.3E-03,+2.4925E+00
-17.0100E+00,+1.2382E+00,+366.5E-03,+88.4E-03,+2.4121E+00
-17.0000E+00,+1.2864E+00,+366.5E-03,+80.4E-03,+2.6131E+00
-16.9900E+00,+1.1980E+00,+366.5E-03,+120.6E-03,+2.6131E+00
-16.9800E+00,+1.0533E+00,+435.6E-03,+168.8E-03,+2.6935E+00
-16.9700E+00,+1.1417E+00,+435.6E-03,+120.6E-03,+2.6131E+00
-16.9600E+00,+1.1256E+00,+435.6E-03,+120.6E-03,+2.8141E+00
-16.9500E+00,+1.2060E+00,+435.6E-03,+120.6E-03,+2.8141E+00
-16.9400E+00,+1.1739E+00,+504.8E-03,+80.4E-03,+2.8543E+00
-16.9300E+00,+1.1899E+00,+532.4E-03,+80.4E-03,+2.8945E+00
-16.9200E+00,+1.0774E+00,+573.9E-03,+168.8E-03,+2.9347E+00
-16.9100E+00,+1.1256E+00,+643.1E-03,+128.6E-03,+2.8543E+00
-16.9000E+00,+603.0E-03,+643.1E-03,+482.4E-03,+3.2161E+00
-16.8900E+00,+1.1337E+00,+643.1E-03,+112.6E-03,+3.0151E+00
-16.8800E+00,+1.2060E+00,+712.2E-03,+64.3E-03,+3.2161E+00
-16.8700E+00,+1.0854E+00,+712.2E-03,+160.8E-03,+3.1357E+00
-16.8600E+00,+1.1337E+00,+712.2E-03,+120.6E-03,+3.2161E+00
-16.8500E+00,+1.1658E+00,+781.4E-03,+120.6E-03,+3.2161E+00
-16.8400E+00,+1.1578E+00,+836.7E-03,+80.4E-03,+3.2161E+00
-16.8300E+00,+1.1015E+00,+822.8E-03,+104.5E-03,+3.2965E+00
-16.8200E+00,+1.1256E+00,+850.5E-03,+80.4E-03,+3.4171E+00
-16.8100E+00,+1.0131E+00,+850.5E-03,+128.6E-03,+3.4171E+00
-16.8000E+00,+1.1658E+00,+919.6E-03,+40.2E-03,+3.4171E+00
-16.7900E+00,+1.0050E+00,+933.5E-03,+193.0E-03,+3.6181E+00
-16.7800E+00,+1.1015E+00,+947.3E-03,+104.5E-03,+3.6181E+00
-16.7700E+00,+1.0854E+00,+988.8E-03,+96.5E-03,+3.6181E+00
-16.7600E+00,+1.1497E+00,+988.8E-03,+88.4E-03,+3.8191E+00
-16.7500E+00,+1.1658E+00,+1.0579E+00,+40.2E-03,+3.8191E+00
-16.7400E+00,+1.0533E+00,+1.0579E+00,+120.6E-03,+3.8191E+00
-16.7300E+00,+1.1337E+00,+1.0856E+00,+96.5E-03,+3.8995E+00
-16.7200E+00,+1.0452E+00,+1.0579E+00,+120.6E-03,+4.0201E+00
-16.7100E+00,+1.0693E+00,+1.1271E+00,+88.4E-03,+4.0201E+00
-16.7000E+00,+1.0452E+00,+1.1962E+00,+120.6E-03,+4.0201E+00
-16.6900E+00,+1.0452E+00,+1.1962E+00,+120.6E-03,+4.0201E+00
-16.6800E+00,+1.1095E+00,+1.1962E+00,+56.3E-03,+4.0201E+00
-16.6700E+00,+1.1015E+00,+1.1962E+00,+80.4E-03,+4.1005E+00
-16.6600E+00,+1.0050E+00,+1.2654E+00,+120.6E-03,+4.2211E+00
-16.6500E+00,+1.0050E+00,+1.3345E+00,+160.8E-03,+4.2211E+00
-16.6400E+00,+876.4E-03,+1.2654E+00,+369.8E-03,+4.2613E+00
-16.6300E+00,+804.0E-03,+1.3345E+00,+297.5E-03,+4.4221E+00
-16.6200E+00,+1.1095E+00,+1.3345E+00,+80.4E-03,+4.4221E+00
-16.6100E+00,+1.0854E+00,+1.4037E+00,+80.4E-03,+4.4221E+00
-16.6000E+00,+1.0854E+00,+1.4037E+00,+80.4E-03,+4.4221E+00
-16.5900E+00,+1.0131E+00,+1.4175E+00,+120.6E-03,+4.5829E+00
-16.5800E+00,+1.0452E+00,+1.4728E+00,+80.4E-03,+4.6231E+00
-16.5700E+00,+1.0211E+00,+1.5143E+00,+104.5E-03,+4.6231E+00
-16.5600E+00,+1.0372E+00,+1.5281E+00,+88.4E-03,+4.6231E+00
-16.5500E+00,+1.0452E+00,+1.5420E+00,+80.4E-03,+4.8241E+00
-16.5400E+00,+972.9E-03,+1.5420E+00,+120.6E-03,+4.8241E+00
-16.5300E+00,+1.1015E+00,+1.5696E+00,+56.3E-03,+4.8241E+00
