x-axis,1,2,3
+2.208600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.218400E+00,+2.331721E+00,-21.859E-03,-30.167E-03
+2.228200E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.238000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.247800E+00,+2.331721E+00,+28.392E-03,-22.730E-03
+2.257600E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.267400E+00,+2.331721E+00,+28.392E-03,-20.871E-03
+2.277200E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+2.287000E+00,+2.331721E+00,-52.010E-03,-35.745E-03
+2.296800E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+2.306600E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.316400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.326200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.336000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.345800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.355600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.365400E+00,+2.336746E+00,-41.960E-03,-35.745E-03
+2.375200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.385000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.394800E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.404600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.414400E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+2.424200E+00,+2.296545E+00,+28.392E-03,-22.730E-03
+2.434000E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.443800E+00,+2.331721E+00,+28.392E-03,-22.730E-03
+2.453600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.463400E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+2.473200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.483000E+00,+2.296545E+00,+18.342E-03,-35.745E-03
+2.492800E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.502600E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.512400E+00,+2.331721E+00,-21.859E-03,-26.448E-03
+2.522200E+00,+2.331721E+00,+28.392E-03,-48.760E-03
+2.532000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.541800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.551600E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.561400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.571200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.581000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.590800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.600600E+00,+2.331721E+00,+18.342E-03,-33.886E-03
+2.610400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.620200E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.630000E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+2.639800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.649600E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.659400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.669200E+00,+2.331721E+00,+28.392E-03,-30.167E-03
+2.679000E+00,+2.331721E+00,+18.342E-03,-33.886E-03
+2.688800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.698600E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+2.708400E+00,+2.331721E+00,-21.859E-03,-30.167E-03
+2.718200E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+2.728000E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+2.737800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.747600E+00,+2.356847E+00,+28.392E-03,-26.448E-03
+2.757400E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.767200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.777000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.786800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.796600E+00,+2.331721E+00,-41.960E-03,-22.730E-03
+2.806400E+00,+2.331721E+00,-52.010E-03,-35.745E-03
+2.816200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.826000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.835800E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+2.845600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.855400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.865200E+00,+2.331721E+00,-1.759E-03,-26.448E-03
+2.875000E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+2.884800E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.894600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.904400E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.914200E+00,+2.331721E+00,-52.010E-03,-35.745E-03
+2.924000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.933800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.943600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+2.953400E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.963200E+00,+2.356847E+00,-21.859E-03,-35.745E-03
+2.973000E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+2.982800E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+2.992600E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+3.002400E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+3.012200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.022000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.031800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.041600E+00,+2.331721E+00,+28.392E-03,-30.167E-03
+3.051400E+00,+2.331721E+00,-41.960E-03,-33.886E-03
+3.061200E+00,+2.331721E+00,-21.859E-03,-26.448E-03
+3.071000E+00,+2.326696E+00,+28.392E-03,-35.745E-03
+3.080800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.090600E+00,+2.331721E+00,+28.392E-03,-22.730E-03
+3.100400E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.110200E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+3.120000E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+3.129800E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+3.139600E+00,+2.331721E+00,-21.859E-03,-26.448E-03
+3.149400E+00,+2.331721E+00,+18.342E-03,-22.730E-03
+3.159200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.169000E+00,+2.331721E+00,+18.342E-03,-22.730E-03
+3.178800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.188600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.198400E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.208200E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+3.218000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.227800E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+3.237600E+00,+2.331721E+00,-52.010E-03,-26.448E-03
+3.247400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.257200E+00,+2.331721E+00,+28.392E-03,-26.448E-03
+3.267000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.276800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.286600E+00,+2.331721E+00,+28.392E-03,-33.886E-03
+3.296400E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.306200E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+3.316000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.325800E+00,+2.296545E+00,-41.960E-03,-22.730E-03
+3.335600E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.345400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.355200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.365000E+00,+2.331721E+00,-41.960E-03,-37.604E-03
+3.374800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.384600E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+3.394400E+00,+2.346796E+00,+28.392E-03,-35.745E-03
+3.404200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.414000E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.423800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.433600E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.443400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.453200E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+3.463000E+00,+2.331721E+00,-52.010E-03,-35.745E-03
+3.472800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.482600E+00,+2.331721E+00,+28.392E-03,-22.730E-03
+3.492400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.502200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.512000E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+3.521800E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+3.531600E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.541400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.551200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.561000E+00,+2.331721E+00,+18.342E-03,-20.871E-03
+3.570800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.580600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.590400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.600200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.610000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.619800E+00,+2.331721E+00,-41.960E-03,-35.745E-03
+3.629600E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.639400E+00,+2.331721E+00,+28.392E-03,-33.886E-03
+3.649200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.659000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.668800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.678600E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+3.688400E+00,+2.331721E+00,-52.010E-03,-35.745E-03
+3.698200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.708000E+00,+2.331721E+00,-1.759E-03,-35.745E-03
+3.717800E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.727600E+00,+2.331721E+00,+28.392E-03,-26.448E-03
+3.737400E+00,+2.336746E+00,+28.392E-03,-22.730E-03
+3.747200E+00,+2.331721E+00,-21.859E-03,-26.448E-03
+3.757000E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.766800E+00,+2.331721E+00,-21.859E-03,-35.745E-03
+3.776600E+00,+2.331721E+00,+18.342E-03,-35.745E-03
+3.786400E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.796200E+00,+2.331721E+00,+28.392E-03,-35.745E-03
+3.806000E+00,+3.351822E+00,-21.859E-03,+975.712E-03
+3.815800E+00,+3.341771E+00,+28.392E-03,+975.712E-03
+3.825600E+00,+3.351822E+00,+28.392E-03,+975.712E-03
+3.835400E+00,+3.341771E+00,+28.392E-03,+988.727E-03
+3.845200E+00,+3.376947E+00,+108.794E-03,+975.712E-03
+3.855000E+00,+3.376947E+00,+108.794E-03,+975.712E-03
+3.864800E+00,+3.351822E+00,+108.794E-03,+975.712E-03
+3.874600E+00,+3.376947E+00,+189.196E-03,+975.712E-03
+3.884400E+00,+3.376947E+00,+159.045E-03,+975.712E-03
+3.894200E+00,+3.376947E+00,+189.196E-03,+975.712E-03
+3.904000E+00,+3.351822E+00,+219.347E-03,+975.712E-03
+3.913800E+00,+3.376947E+00,+269.598E-03,+975.712E-03
+3.923600E+00,+3.376947E+00,+269.598E-03,+975.712E-03
+3.933400E+00,+3.336746E+00,+269.598E-03,+975.712E-03
+3.943200E+00,+3.361872E+00,+299.749E-03,+966.416E-03
+3.953000E+00,+3.341771E+00,+350.000E-03,+975.712E-03
+3.962800E+00,+3.376947E+00,+350.000E-03,+975.712E-03
+3.972600E+00,+3.341771E+00,+420.352E-03,+960.838E-03
+3.982400E+00,+3.376947E+00,+430.402E-03,+966.416E-03
+3.992200E+00,+3.341771E+00,+360.050E-03,+960.838E-03
+4.002000E+00,+3.376947E+00,+430.402E-03,+960.838E-03
+4.011800E+00,+3.336746E+00,+430.402E-03,+960.838E-03
+4.021600E+00,+3.376947E+00,+460.553E-03,+960.838E-03
+4.031400E+00,+3.341771E+00,+520.854E-03,+958.979E-03
+4.041200E+00,+3.336746E+00,+561.055E-03,+951.541E-03
+4.051000E+00,+3.341771E+00,+520.854E-03,+945.964E-03
+4.060800E+00,+3.361872E+00,+591.206E-03,+945.964E-03
+4.070600E+00,+3.376947E+00,+591.206E-03,+945.964E-03
+4.080400E+00,+3.336746E+00,+591.206E-03,+945.964E-03
+4.090200E+00,+3.341771E+00,+601.256E-03,+945.964E-03
+4.100000E+00,+3.336746E+00,+701.759E-03,+945.964E-03
+4.109800E+00,+3.371922E+00,+741.960E-03,+944.104E-03
+4.119600E+00,+3.361872E+00,+752.010E-03,+931.089E-03
+4.129400E+00,+3.371922E+00,+752.010E-03,+931.089E-03
+4.139200E+00,+3.361872E+00,+752.010E-03,+921.793E-03
+4.149000E+00,+3.371922E+00,+832.412E-03,+931.089E-03
+4.158800E+00,+3.376947E+00,+832.412E-03,+925.511E-03
+4.168600E+00,+3.341771E+00,+832.412E-03,+916.215E-03
+4.178400E+00,+3.336746E+00,+832.412E-03,+916.215E-03
+4.188200E+00,+3.376947E+00,+912.814E-03,+903.200E-03
+4.198000E+00,+3.376947E+00,+912.814E-03,+906.918E-03
+4.207800E+00,+3.371922E+00,+902.764E-03,+901.340E-03
+4.217600E+00,+3.376947E+00,+912.814E-03,+901.340E-03
+4.227400E+00,+3.371922E+00,+922.864E-03,+901.340E-03
+4.237200E+00,+3.351822E+00,+993.216E-03,+895.763E-03
+4.247000E+00,+3.376947E+00,+993.216E-03,+886.466E-03
+4.256800E+00,+3.376947E+00,+993.216E-03,+886.466E-03
+4.266600E+00,+3.336746E+00,+1.073618E+00,+873.451E-03
+4.276400E+00,+3.351822E+00,+1.073618E+00,+871.592E-03
+4.286200E+00,+3.376947E+00,+1.143970E+00,+871.592E-03
+4.296000E+00,+3.351822E+00,+1.123869E+00,+856.717E-03
+4.305800E+00,+3.341771E+00,+1.154020E+00,+856.717E-03
+4.315600E+00,+3.361872E+00,+1.154020E+00,+856.717E-03
+4.325400E+00,+3.341771E+00,+1.224372E+00,+856.717E-03
+4.335200E+00,+3.351822E+00,+1.234422E+00,+841.843E-03
+4.345000E+00,+3.376947E+00,+1.234422E+00,+841.843E-03
+4.354800E+00,+3.351822E+00,+1.234422E+00,+841.843E-03
+4.364600E+00,+3.376947E+00,+1.234422E+00,+826.969E-03
+4.374400E+00,+3.351822E+00,+1.314824E+00,+826.969E-03
+4.384200E+00,+3.376947E+00,+1.314824E+00,+810.235E-03
+4.394000E+00,+3.351822E+00,+1.344975E+00,+812.094E-03
+4.403800E+00,+3.376947E+00,+1.395226E+00,+810.235E-03
+4.413600E+00,+3.376947E+00,+1.395226E+00,+797.220E-03
+4.423400E+00,+3.371922E+00,+1.395226E+00,+795.361E-03
+4.433200E+00,+3.376947E+00,+1.445477E+00,+782.345E-03
+4.443000E+00,+3.341771E+00,+1.475628E+00,+782.345E-03
+4.452800E+00,+3.376947E+00,+1.475628E+00,+767.471E-03
+4.462600E+00,+3.371922E+00,+1.545980E+00,+765.612E-03
+4.472400E+00,+3.351822E+00,+1.525879E+00,+767.471E-03
+4.482200E+00,+3.371922E+00,+1.556030E+00,+752.597E-03
+4.492000E+00,+3.376947E+00,+1.556030E+00,+752.597E-03
+4.501800E+00,+3.341771E+00,+1.556030E+00,+737.722E-03
+4.511600E+00,+3.361872E+00,+1.556030E+00,+737.722E-03
+4.521400E+00,+3.336746E+00,+1.636432E+00,+724.707E-03
+4.531200E+00,+3.376947E+00,+1.636432E+00,+722.848E-03
+4.541000E+00,+3.376947E+00,+1.646482E+00,+722.848E-03
+4.550800E+00,+3.376947E+00,+1.666583E+00,+707.974E-03
+4.560600E+00,+3.336746E+00,+1.716834E+00,+707.974E-03
+4.570400E+00,+3.376947E+00,+1.716834E+00,+702.396E-03
+4.580200E+00,+3.376947E+00,+1.716834E+00,+693.099E-03
+4.590000E+00,+3.351822E+00,+1.767085E+00,+687.521E-03
+4.599800E+00,+3.341771E+00,+1.797236E+00,+691.240E-03
+4.609600E+00,+3.361872E+00,+1.797236E+00,+678.225E-03
+4.619400E+00,+3.376947E+00,+1.797236E+00,+663.350E-03
+4.629200E+00,+3.376947E+00,+1.797236E+00,+663.350E-03
+4.639000E+00,+3.336746E+00,+1.877638E+00,+663.350E-03
+4.648800E+00,+3.376947E+00,+1.877638E+00,+648.476E-03
+4.658600E+00,+3.341771E+00,+1.877638E+00,+648.476E-03
+4.668400E+00,+3.351822E+00,+1.958040E+00,+633.602E-03
+4.678200E+00,+3.371922E+00,+1.958040E+00,+620.587E-03
+4.688000E+00,+3.376947E+00,+1.958040E+00,+618.727E-03
