x-axis,1,2,3
+2.120400E+00,+8.782914E+00,+6.274309E+00,+2.934673E+00
+2.130200E+00,+8.808040E+00,+6.274309E+00,+2.934673E+00
+2.140000E+00,+8.808040E+00,+6.274309E+00,+2.909548E+00
+2.149800E+00,+8.767839E+00,+6.274309E+00,+2.934673E+00
+2.159600E+00,+8.767839E+00,+6.281847E+00,+2.934673E+00
+2.169400E+00,+8.772864E+00,+6.276822E+00,+2.934673E+00
+2.179200E+00,+8.767839E+00,+6.281847E+00,+2.934673E+00
+2.189000E+00,+8.803015E+00,+6.296922E+00,+2.934673E+00
+2.198800E+00,+8.782914E+00,+6.286872E+00,+2.919598E+00
+2.208600E+00,+8.612060E+00,+6.545666E+00,+3.055276E+00
+2.218400E+00,+8.767839E+00,+6.314510E+00,+2.919598E+00
+2.228200E+00,+8.767839E+00,+6.294409E+00,+2.899497E+00
+2.238000E+00,+8.767839E+00,+6.327073E+00,+2.934673E+00
+2.247800E+00,+8.732663E+00,+6.317023E+00,+2.929648E+00
+2.257600E+00,+8.767839E+00,+6.327073E+00,+2.934673E+00
+2.267400E+00,+8.767839E+00,+6.314510E+00,+2.929648E+00
+2.277200E+00,+8.727638E+00,+6.334610E+00,+2.894472E+00
+2.287000E+00,+8.762814E+00,+6.334610E+00,+2.934673E+00
+2.296800E+00,+8.752764E+00,+6.334610E+00,+2.894472E+00
+2.306600E+00,+8.732663E+00,+6.317023E+00,+2.899497E+00
+2.316400E+00,+8.727638E+00,+6.354711E+00,+2.934673E+00
+2.326200E+00,+8.727638E+00,+6.352198E+00,+2.894472E+00
+2.336000E+00,+8.727638E+00,+6.354711E+00,+2.934673E+00
+2.345800E+00,+8.727638E+00,+6.354711E+00,+2.929648E+00
+2.355600E+00,+8.727638E+00,+6.354711E+00,+2.894472E+00
+2.365400E+00,+8.727638E+00,+6.374811E+00,+2.894472E+00
+2.375200E+00,+8.727638E+00,+6.362249E+00,+2.894472E+00
+2.385000E+00,+8.727638E+00,+6.374811E+00,+2.894472E+00
+2.394800E+00,+8.727638E+00,+6.367274E+00,+2.894472E+00
+2.404600E+00,+8.727638E+00,+6.377324E+00,+2.894472E+00
+2.414400E+00,+8.712563E+00,+6.382349E+00,+2.894472E+00
+2.424200E+00,+8.727638E+00,+6.394912E+00,+2.894472E+00
+2.434000E+00,+8.712563E+00,+6.382349E+00,+2.894472E+00
+2.443800E+00,+8.687437E+00,+6.394912E+00,+2.894472E+00
+2.453600E+00,+8.687437E+00,+6.394912E+00,+2.894472E+00
+2.463400E+00,+8.687437E+00,+6.415012E+00,+2.894472E+00
+2.473200E+00,+8.687437E+00,+6.402450E+00,+2.894472E+00
+2.483000E+00,+8.647236E+00,+6.415012E+00,+2.894472E+00
+2.492800E+00,+8.687437E+00,+6.415012E+00,+2.894472E+00
+2.502600E+00,+8.647236E+00,+6.415012E+00,+2.894472E+00
+2.512400E+00,+8.647236E+00,+6.422550E+00,+2.869347E+00
+2.522200E+00,+8.647236E+00,+6.415012E+00,+2.894472E+00
+2.532000E+00,+8.647236E+00,+6.427575E+00,+2.879397E+00
+2.541800E+00,+8.607035E+00,+6.417525E+00,+2.859296E+00
+2.551600E+00,+8.607035E+00,+6.422550E+00,+2.894472E+00
+2.561400E+00,+8.607035E+00,+6.435113E+00,+2.854271E+00
+2.571200E+00,+8.607035E+00,+6.435113E+00,+2.879397E+00
+2.581000E+00,+8.607035E+00,+6.455213E+00,+2.889447E+00
+2.590800E+00,+8.607035E+00,+6.435113E+00,+2.854271E+00
+2.600600E+00,+8.607035E+00,+6.435113E+00,+2.854271E+00
+2.610400E+00,+8.581909E+00,+6.435113E+00,+2.854271E+00
+2.620200E+00,+8.566834E+00,+6.455213E+00,+2.819095E+00
+2.630000E+00,+8.566834E+00,+6.455213E+00,+2.854271E+00
+2.639800E+00,+8.531658E+00,+6.457726E+00,+2.854271E+00
+2.649600E+00,+8.541708E+00,+6.455213E+00,+2.854271E+00
+2.659400E+00,+8.531658E+00,+6.457726E+00,+2.819095E+00
+2.669200E+00,+8.541708E+00,+6.462751E+00,+2.854271E+00
+2.679000E+00,+8.526633E+00,+6.475314E+00,+2.819095E+00
+2.688800E+00,+8.526633E+00,+6.487877E+00,+2.814070E+00
+2.698600E+00,+8.526633E+00,+6.477827E+00,+2.849246E+00
+2.708400E+00,+8.511558E+00,+6.475314E+00,+2.854271E+00
+2.718200E+00,+8.486432E+00,+6.477827E+00,+2.849246E+00
+2.728000E+00,+8.501507E+00,+6.475314E+00,+2.814070E+00
+2.737800E+00,+8.486432E+00,+6.475314E+00,+2.849246E+00
+2.747600E+00,+8.486432E+00,+6.495414E+00,+2.814070E+00
+2.757400E+00,+8.481407E+00,+6.492902E+00,+2.849246E+00
+2.767200E+00,+8.471357E+00,+6.495414E+00,+2.814070E+00
+2.777000E+00,+8.451256E+00,+6.495414E+00,+2.814070E+00
+2.786800E+00,+8.446231E+00,+6.495414E+00,+2.814070E+00
+2.796600E+00,+8.446231E+00,+6.515515E+00,+2.778894E+00
+2.806400E+00,+8.406030E+00,+6.507977E+00,+2.814070E+00
+2.816200E+00,+8.411055E+00,+6.513002E+00,+2.814070E+00
+2.826000E+00,+8.406030E+00,+6.515515E+00,+2.814070E+00
+2.835800E+00,+8.406030E+00,+6.515515E+00,+2.814070E+00
+2.845600E+00,+8.406030E+00,+6.528078E+00,+2.788945E+00
+2.855400E+00,+8.365829E+00,+6.518028E+00,+2.778894E+00
+2.865200E+00,+8.365829E+00,+6.502952E+00,+2.773869E+00
+2.875000E+00,+8.365829E+00,+6.518028E+00,+2.773869E+00
+2.884800E+00,+8.365829E+00,+6.535615E+00,+2.773869E+00
+2.894600E+00,+8.360804E+00,+6.515515E+00,+2.773869E+00
+2.904400E+00,+8.325628E+00,+6.535615E+00,+2.773869E+00
+2.914200E+00,+8.325628E+00,+6.535615E+00,+2.773869E+00
+2.924000E+00,+8.325628E+00,+6.543153E+00,+2.773869E+00
+2.933800E+00,+8.285427E+00,+6.535615E+00,+2.738693E+00
+2.943600E+00,+8.285427E+00,+6.528078E+00,+2.773869E+00
+2.953400E+00,+8.285427E+00,+6.538128E+00,+2.773869E+00
+2.963200E+00,+8.285427E+00,+6.555716E+00,+2.748744E+00
+2.973000E+00,+8.245226E+00,+6.535615E+00,+2.773869E+00
+2.982800E+00,+8.270352E+00,+6.548178E+00,+2.733668E+00
+2.992600E+00,+8.245226E+00,+6.538128E+00,+2.738693E+00
+3.002400E+00,+8.245226E+00,+6.543153E+00,+2.748744E+00
+3.012200E+00,+8.245226E+00,+6.575816E+00,+2.733668E+00
+3.022000E+00,+8.205025E+00,+6.543153E+00,+2.733668E+00
+3.031800E+00,+8.210050E+00,+6.558229E+00,+2.733668E+00
+3.041600E+00,+8.205025E+00,+6.550691E+00,+2.733668E+00
+3.051400E+00,+8.164824E+00,+6.555716E+00,+2.733668E+00
+3.061200E+00,+8.164824E+00,+6.568279E+00,+2.733668E+00
+3.071000E+00,+8.164824E+00,+6.575816E+00,+2.733668E+00
+3.080800E+00,+8.164824E+00,+6.575816E+00,+2.733668E+00
+3.090600E+00,+8.159799E+00,+6.558229E+00,+2.728643E+00
+3.100400E+00,+8.139698E+00,+6.563254E+00,+2.733668E+00
+3.110200E+00,+8.124623E+00,+6.575816E+00,+2.728643E+00
+3.120000E+00,+8.109548E+00,+6.575816E+00,+2.693467E+00
+3.129800E+00,+8.089447E+00,+6.558229E+00,+2.693467E+00
+3.139600E+00,+8.084422E+00,+6.588379E+00,+2.693467E+00
+3.149400E+00,+8.084422E+00,+6.578329E+00,+2.693467E+00
+3.159200E+00,+8.084422E+00,+6.575816E+00,+2.678392E+00
+3.169000E+00,+8.049246E+00,+6.595917E+00,+2.693467E+00
+3.178800E+00,+8.044221E+00,+6.583354E+00,+2.653266E+00
+3.188600E+00,+8.044221E+00,+6.578329E+00,+2.653266E+00
+3.198400E+00,+8.044221E+00,+6.595917E+00,+2.653266E+00
+3.208200E+00,+8.004020E+00,+6.595917E+00,+2.653266E+00
+3.218000E+00,+8.004020E+00,+6.595917E+00,+2.668342E+00
+3.227800E+00,+7.998995E+00,+6.595917E+00,+2.653266E+00
+3.237600E+00,+7.963819E+00,+6.595917E+00,+2.653266E+00
+3.247400E+00,+7.963819E+00,+6.595917E+00,+2.653266E+00
+3.257200E+00,+7.948744E+00,+6.595917E+00,+2.653266E+00
+3.267000E+00,+7.958794E+00,+6.595917E+00,+2.653266E+00
+3.276800E+00,+7.923618E+00,+6.616017E+00,+2.653266E+00
+3.286600E+00,+7.888442E+00,+6.613505E+00,+2.648241E+00
+3.296400E+00,+7.883417E+00,+6.595917E+00,+2.653266E+00
+3.306200E+00,+7.918593E+00,+6.598430E+00,+2.613065E+00
+3.316000E+00,+7.883417E+00,+6.603455E+00,+2.628141E+00
+3.325800E+00,+7.883417E+00,+6.595917E+00,+2.613065E+00
+3.335600E+00,+7.858291E+00,+6.603455E+00,+2.613065E+00
+3.345400E+00,+7.843216E+00,+6.595917E+00,+2.613065E+00
+3.355200E+00,+7.843216E+00,+6.603455E+00,+2.613065E+00
+3.365000E+00,+7.838191E+00,+6.616017E+00,+2.608040E+00
+3.374800E+00,+7.803015E+00,+6.616017E+00,+2.613065E+00
+3.384600E+00,+7.803015E+00,+6.613505E+00,+2.608040E+00
+3.394400E+00,+7.777889E+00,+6.608480E+00,+2.572864E+00
+3.404200E+00,+7.803015E+00,+6.595917E+00,+2.572864E+00
+3.414000E+00,+7.762814E+00,+6.610992E+00,+2.597990E+00
+3.423800E+00,+7.762814E+00,+6.598430E+00,+2.572864E+00
+3.433600E+00,+7.747738E+00,+6.616017E+00,+2.572864E+00
+3.443400E+00,+7.722613E+00,+6.616017E+00,+2.572864E+00
+3.453200E+00,+7.707537E+00,+6.608480E+00,+2.572864E+00
+3.463000E+00,+7.687437E+00,+6.598430E+00,+2.567839E+00
+3.472800E+00,+7.682412E+00,+6.616017E+00,+2.572864E+00
+3.482600E+00,+7.682412E+00,+6.618530E+00,+2.567839E+00
+3.492400E+00,+7.657286E+00,+6.616017E+00,+2.572864E+00
+3.502200E+00,+7.642211E+00,+6.613505E+00,+2.532663E+00
+3.512000E+00,+7.642211E+00,+6.616017E+00,+2.557789E+00
+3.521800E+00,+7.607035E+00,+6.616017E+00,+2.532663E+00
+3.531600E+00,+7.617085E+00,+6.608480E+00,+2.532663E+00
+3.541400E+00,+7.602010E+00,+6.613505E+00,+2.497487E+00
+3.551200E+00,+7.576884E+00,+6.616017E+00,+2.532663E+00
+3.561000E+00,+7.566834E+00,+6.616017E+00,+2.497487E+00
+3.570800E+00,+7.546733E+00,+6.616017E+00,+2.492462E+00
+3.580600E+00,+7.556784E+00,+6.616017E+00,+2.492462E+00
+3.590400E+00,+7.521608E+00,+6.616017E+00,+2.492462E+00
+3.600200E+00,+7.521608E+00,+6.616017E+00,+2.492462E+00
+3.610000E+00,+7.521608E+00,+6.616017E+00,+2.492462E+00
+3.619800E+00,+7.481407E+00,+6.598430E+00,+2.492462E+00
+3.629600E+00,+7.481407E+00,+6.623555E+00,+2.467337E+00
+3.639400E+00,+7.446231E+00,+6.616017E+00,+2.492462E+00
+3.649200E+00,+7.441206E+00,+6.608480E+00,+2.467337E+00
+3.659000E+00,+7.406030E+00,+6.616017E+00,+2.492462E+00
+3.668800E+00,+7.416080E+00,+6.595917E+00,+2.467337E+00
+3.678600E+00,+7.401005E+00,+6.616017E+00,+2.452261E+00
+3.688400E+00,+7.385929E+00,+6.608480E+00,+2.452261E+00
+3.698200E+00,+7.401005E+00,+6.598430E+00,+2.452261E+00
+3.708000E+00,+7.360804E+00,+6.616017E+00,+2.467337E+00
+3.717800E+00,+7.360804E+00,+6.613505E+00,+2.452261E+00
+3.727600E+00,+7.320603E+00,+6.616017E+00,+2.452261E+00
+3.737400E+00,+7.320603E+00,+6.613505E+00,+2.447236E+00
+3.747200E+00,+7.320603E+00,+6.595917E+00,+2.437186E+00
+3.757000E+00,+7.315578E+00,+6.595917E+00,+2.452261E+00
+3.766800E+00,+7.280402E+00,+6.603455E+00,+2.412060E+00
+3.776600E+00,+7.280402E+00,+6.598430E+00,+2.412060E+00
+3.786400E+00,+7.255276E+00,+6.603455E+00,+2.412060E+00
+3.796200E+00,+7.240201E+00,+6.580842E+00,+2.412060E+00
+3.806000E+00,+7.240201E+00,+6.603455E+00,+2.412060E+00
+3.815800E+00,+7.235176E+00,+6.598430E+00,+2.412060E+00
+3.825600E+00,+7.200000E+00,+6.588379E+00,+2.412060E+00
+3.835400E+00,+7.200000E+00,+6.598430E+00,+2.412060E+00
+3.845200E+00,+7.200000E+00,+6.595917E+00,+2.371859E+00
+3.855000E+00,+7.164824E+00,+6.578329E+00,+2.371859E+00
+3.864800E+00,+7.159799E+00,+6.603455E+00,+2.371859E+00
+3.874600E+00,+7.154774E+00,+6.595917E+00,+2.371859E+00
+3.884400E+00,+7.144723E+00,+6.588379E+00,+2.371859E+00
+3.894200E+00,+7.119598E+00,+6.595917E+00,+2.371859E+00
+3.904000E+00,+7.119598E+00,+6.588379E+00,+2.371859E+00
+3.913800E+00,+7.084422E+00,+6.595917E+00,+2.371859E+00
+3.923600E+00,+7.094472E+00,+6.588379E+00,+2.331658E+00
+3.933400E+00,+7.079397E+00,+6.593404E+00,+2.331658E+00
+3.943200E+00,+7.054271E+00,+6.588379E+00,+2.331658E+00
+3.953000E+00,+7.039196E+00,+6.573304E+00,+2.366834E+00
+3.962800E+00,+7.039196E+00,+6.575816E+00,+2.306533E+00
+3.972600E+00,+6.998995E+00,+6.593404E+00,+2.331658E+00
+3.982400E+00,+6.998995E+00,+6.575816E+00,+2.331658E+00
+3.992200E+00,+6.998995E+00,+6.575816E+00,+2.326633E+00
+4.002000E+00,+6.958794E+00,+6.563254E+00,+2.331658E+00
+4.011800E+00,+6.958794E+00,+6.575816E+00,+2.331658E+00
+4.021600E+00,+6.958794E+00,+6.575816E+00,+2.306533E+00
+4.031400E+00,+6.958794E+00,+6.575816E+00,+2.291457E+00
+4.041200E+00,+6.918593E+00,+6.588379E+00,+2.291457E+00
+4.051000E+00,+6.918593E+00,+6.573304E+00,+2.291457E+00
+4.060800E+00,+6.903517E+00,+6.568279E+00,+2.276382E+00
+4.070600E+00,+6.878392E+00,+6.573304E+00,+2.256281E+00
+4.080400E+00,+6.878392E+00,+6.575816E+00,+2.291457E+00
+4.090200E+00,+6.878392E+00,+6.555716E+00,+2.256281E+00
+4.100000E+00,+6.838191E+00,+6.563254E+00,+2.276382E+00
+4.109800E+00,+6.838191E+00,+6.540641E+00,+2.251256E+00
+4.119600E+00,+6.823115E+00,+6.543153E+00,+2.276382E+00
+4.129400E+00,+6.797990E+00,+6.555716E+00,+2.251256E+00
+4.139200E+00,+6.797990E+00,+6.563254E+00,+2.251256E+00
+4.149000E+00,+6.762814E+00,+6.553203E+00,+2.251256E+00
+4.158800E+00,+6.757789E+00,+6.528078E+00,+2.251256E+00
+4.168600E+00,+6.968844E+00,+6.502952E+00,+2.286432E+00
+4.178400E+00,+6.732663E+00,+6.543153E+00,+2.226131E+00
+4.188200E+00,+6.722613E+00,+6.555716E+00,+2.216080E+00
+4.198000E+00,+6.717588E+00,+6.535615E+00,+2.226131E+00
+4.207800E+00,+6.717588E+00,+6.535615E+00,+2.246231E+00
+4.217600E+00,+6.717588E+00,+6.528078E+00,+2.211055E+00
+4.227400E+00,+6.682412E+00,+6.518028E+00,+2.211055E+00
+4.237200E+00,+6.677387E+00,+6.535615E+00,+2.211055E+00
+4.247000E+00,+6.677387E+00,+6.518028E+00,+2.211055E+00
+4.256800E+00,+6.662311E+00,+6.515515E+00,+2.211055E+00
+4.266600E+00,+6.637186E+00,+6.515515E+00,+2.211055E+00
+4.276400E+00,+6.637186E+00,+6.528078E+00,+2.185930E+00
+4.286200E+00,+6.596985E+00,+6.513002E+00,+2.211055E+00
+4.296000E+00,+6.596985E+00,+6.528078E+00,+2.211055E+00
+4.305800E+00,+6.596985E+00,+6.515515E+00,+2.175879E+00
+4.315600E+00,+6.571859E+00,+6.515515E+00,+2.170854E+00
+4.325400E+00,+6.591960E+00,+6.497927E+00,+2.175879E+00
+4.335200E+00,+6.556784E+00,+6.515515E+00,+2.170854E+00
+4.345000E+00,+6.556784E+00,+6.495414E+00,+2.135678E+00
+4.354800E+00,+6.541708E+00,+6.495414E+00,+2.170854E+00
+4.364600E+00,+6.521608E+00,+6.477827E+00,+2.130653E+00
+4.374400E+00,+6.516583E+00,+6.495414E+00,+2.170854E+00
+4.384200E+00,+6.516583E+00,+6.495414E+00,+2.130653E+00
+4.394000E+00,+6.476382E+00,+6.475314E+00,+2.145729E+00
+4.403800E+00,+6.476382E+00,+6.477827E+00,+2.130653E+00
+4.413600E+00,+6.476382E+00,+6.495414E+00,+2.130653E+00
+4.423400E+00,+6.471357E+00,+6.475314E+00,+2.165829E+00
+4.433200E+00,+6.436181E+00,+6.482852E+00,+2.130653E+00
+4.443000E+00,+6.436181E+00,+6.457726E+00,+2.130653E+00
+4.452800E+00,+6.395980E+00,+6.462751E+00,+2.105528E+00
+4.462600E+00,+6.395980E+00,+6.475314E+00,+2.130653E+00
+4.472400E+00,+6.411055E+00,+6.467776E+00,+2.130653E+00
