x-axis,1,2,3
second,Volt,Volt,Volt
+3.28200E+00,+2.04755E+00,+1.89325E+00,+153.26E-03
+3.29400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.30600E+00,+2.05760E+00,+1.92340E+00,+144.61E-03
+3.31800E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.33000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.34200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.35400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.36600E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+3.37800E+00,+2.04755E+00,+1.90330E+00,+144.61E-03
+3.39000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.40200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.41400E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+3.42600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.43800E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.45000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.46200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.47400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.48600E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+3.49800E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+3.51000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.52200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.53400E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+3.54600E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.55800E+00,+2.05760E+00,+1.90330E+00,+135.97E-03
+3.57000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.58200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.59400E+00,+2.04755E+00,+1.91335E+00,+144.61E-03
+3.60600E+00,+2.07770E+00,+1.90330E+00,+161.90E-03
+3.61800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.63000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.64200E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+3.65400E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+3.66600E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+3.67800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.69000E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+3.70200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.71400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.72600E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+3.73800E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+3.75000E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+3.76200E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+3.77400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.78600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.79800E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+3.81000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.82200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.83400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.84600E+00,+2.05760E+00,+1.90330E+00,+135.97E-03
+3.85800E+00,+2.05760E+00,+1.91335E+00,+170.54E-03
+3.87000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.88200E+00,+2.06765E+00,+1.91335E+00,+144.61E-03
+3.89400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+3.90600E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+3.91800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.93000E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+3.94200E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+3.95400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+3.96600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+3.97800E+00,+2.04755E+00,+1.91335E+00,+153.26E-03
+3.99000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.00200E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+4.01400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.02600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.03800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.05000E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+4.06200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.07400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+4.08600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.09800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.11000E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+4.12200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.13400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.14600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.15800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.17000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.18200E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+4.19400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.20600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.21800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.23000E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+4.24200E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.25400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.26600E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+4.27800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.29000E+00,+2.04755E+00,+1.90330E+00,+144.61E-03
+4.30200E+00,+2.04755E+00,+1.89325E+00,+161.90E-03
+4.31400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.32600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.33800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.35000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.36200E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+4.37400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.38600E+00,+2.06765E+00,+1.91335E+00,+144.61E-03
+4.39800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.41000E+00,+2.06765E+00,+1.91335E+00,+153.26E-03
+4.42200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.43400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.44600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.45800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.47000E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.48200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.49400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+4.50600E+00,+2.06765E+00,+1.89325E+00,+153.26E-03
+4.51800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.53000E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+4.54200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.55400E+00,+2.04755E+00,+1.89325E+00,+161.90E-03
+4.56600E+00,+2.05760E+00,+1.92340E+00,+144.61E-03
+4.57800E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+4.59000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.60200E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.61400E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+4.62600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.63800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.65000E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+4.66200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.67400E+00,+2.06765E+00,+1.89325E+00,+153.26E-03
+4.68600E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.69800E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+4.71000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.72200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.73400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.74600E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+4.75800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.77000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.78200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.79400E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+4.80600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+4.81800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.83000E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+4.84200E+00,+2.04755E+00,+1.91335E+00,+144.61E-03
+4.85400E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+4.86600E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+4.87800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.89000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.90200E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+4.91400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+4.92600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.93800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.95000E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+4.96200E+00,+2.06765E+00,+1.91335E+00,+135.97E-03
+4.97400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+4.98600E+00,+2.04755E+00,+1.91335E+00,+161.90E-03
+4.99800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.01000E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+5.02200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.03400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.04600E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.05800E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+5.07000E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+5.08200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.09400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.10600E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.11800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.13000E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.14200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.15400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.16600E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+5.17800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.19000E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+5.20200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.21400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.22600E+00,+2.06765E+00,+1.91335E+00,+153.26E-03
+5.23800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.25000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.26200E+00,+2.04755E+00,+1.91335E+00,+153.26E-03
+5.27400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.28600E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+5.29800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.31000E+00,+2.05760E+00,+1.91335E+00,+170.54E-03
+5.32200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.33400E+00,+2.04755E+00,+1.91335E+00,+153.26E-03
+5.34600E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+5.35800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.37000E+00,+2.06765E+00,+1.89325E+00,+153.26E-03
+5.38200E+00,+2.06765E+00,+1.91335E+00,+153.26E-03
+5.39400E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+5.40600E+00,+2.04755E+00,+1.90330E+00,+144.61E-03
+5.41800E+00,+2.04755E+00,+1.89325E+00,+153.26E-03
+5.43000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.44200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.45400E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+5.46600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.47800E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+5.49000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.50200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.51400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.52600E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+5.53800E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+5.55000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.56200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.57400E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.58600E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+5.59800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.61000E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+5.62200E+00,+2.06765E+00,+1.91335E+00,+161.90E-03
+5.63400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.64600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.65800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.67000E+00,+2.06765E+00,+1.91335E+00,+161.90E-03
+5.68200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.69400E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.70600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.71800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.73000E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+5.74200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.75400E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+5.76600E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+5.77800E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+5.79000E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+5.80200E+00,+2.04755E+00,+1.91335E+00,+153.26E-03
+5.81400E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+5.82600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.83800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+5.85000E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+5.86200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.87400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.88600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.89800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.91000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.92200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+5.93400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+5.94600E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+5.95800E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+5.97000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.98200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+5.99400E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+6.00600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.01800E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+6.03000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.04200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.05400E+00,+2.06765E+00,+1.89325E+00,+153.26E-03
+6.06600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.07800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.09000E+00,+2.06765E+00,+1.91335E+00,+144.61E-03
+6.10200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.11400E+00,+2.06765E+00,+1.89325E+00,+144.61E-03
+6.12600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.13800E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+6.15000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.16200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.17400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.18600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.19800E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+6.21000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.22200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.23400E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+6.24600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.25800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.27000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.28200E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+6.29400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.30600E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+6.31800E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+6.33000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.34200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.35400E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+6.36600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.37800E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+6.39000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.40200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.41400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.42600E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+6.43800E+00,+2.04755E+00,+1.91335E+00,+153.26E-03
+6.45000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.46200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.47400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.48600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.49800E+00,+2.06765E+00,+1.90330E+00,+170.54E-03
+6.51000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.52200E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+6.53400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+6.54600E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+6.55800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.57000E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+6.58200E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+6.59400E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+6.60600E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+6.61800E+00,+2.05760E+00,+1.91335E+00,+135.97E-03
+6.63000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.64200E+00,+2.06765E+00,+1.91335E+00,+153.26E-03
+6.65400E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+6.66600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.67800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.69000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.70200E+00,+2.04755E+00,+1.90330E+00,+135.97E-03
+6.71400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.72600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.73800E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+6.75000E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+6.76200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.77400E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+6.78600E+00,+2.07770E+00,+1.91335E+00,+153.26E-03
+6.79800E+00,+2.06765E+00,+1.91335E+00,+153.26E-03
+6.81000E+00,+2.04755E+00,+1.89325E+00,+153.26E-03
+6.82200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.83400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+6.84600E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+6.85800E+00,+2.06765E+00,+1.91335E+00,+144.61E-03
+6.87000E+00,+2.04755E+00,+1.91335E+00,+135.97E-03
+6.88200E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+6.89400E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+6.90600E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+6.91800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+6.93000E+00,+2.04755E+00,+1.90330E+00,+161.90E-03
+6.94200E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+6.95400E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+6.96600E+00,+2.06765E+00,+1.90330E+00,+153.26E-03
+6.97800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+6.99000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.00200E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+7.01400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.02600E+00,+2.06765E+00,+1.90330E+00,+161.90E-03
+7.03800E+00,+2.04755E+00,+1.91335E+00,+161.90E-03
+7.05000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.06200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.07400E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+7.08600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.09800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.11000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.12200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.13400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.14600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.15800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.17000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.18200E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+7.19400E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+7.20600E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+7.21800E+00,+2.06765E+00,+1.90330E+00,+161.90E-03
+7.23000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.24200E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+7.25400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.26600E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+7.27800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.29000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.30200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.31400E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+7.32600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.33800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.35000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.36200E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.37400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.38600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.39800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.41000E+00,+2.05760E+00,+1.90330E+00,+135.97E-03
+7.42200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.43400E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+7.44600E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+7.45800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.47000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.48200E+00,+2.04755E+00,+1.91335E+00,+144.61E-03
+7.49400E+00,+2.07770E+00,+1.91335E+00,+135.97E-03
+7.50600E+00,+2.05760E+00,+1.89325E+00,+161.90E-03
+7.51800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.53000E+00,+2.05760E+00,+1.89325E+00,+144.61E-03
+7.54200E+00,+2.04755E+00,+1.90330E+00,+153.26E-03
+7.55400E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.56600E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.57800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.59000E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.60200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.61400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.62600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.63800E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+7.65000E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+7.66200E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.67400E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+7.68600E+00,+2.05760E+00,+1.90330E+00,+161.90E-03
+7.69800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.71000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.72200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.73400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.74600E+00,+2.04755E+00,+1.91335E+00,+144.61E-03
+7.75800E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+7.77000E+00,+2.05760E+00,+1.89325E+00,+135.97E-03
+7.78200E+00,+2.04755E+00,+1.91335E+00,+153.26E-03
+7.79400E+00,+2.05760E+00,+1.89325E+00,+153.26E-03
+7.80600E+00,+2.05760E+00,+1.92340E+00,+153.26E-03
+7.81800E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.83000E+00,+2.05760E+00,+1.91335E+00,+161.90E-03
+7.84200E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+7.85400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.86600E+00,+2.04755E+00,+1.89325E+00,+153.26E-03
+7.87800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.89000E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.90200E+00,+2.06765E+00,+1.91335E+00,+153.26E-03
+7.91400E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+7.92600E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.93800E+00,+2.04755E+00,+1.90330E+00,+144.61E-03
+7.95000E+00,+2.05760E+00,+1.90330E+00,+144.61E-03
+7.96200E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+7.97400E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+7.98600E+00,+2.06765E+00,+1.91335E+00,+144.61E-03
+7.99800E+00,+2.05760E+00,+1.91335E+00,+144.61E-03
+8.01000E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
+8.02200E+00,+2.05760E+00,+1.90330E+00,+135.97E-03
+8.03400E+00,+2.06765E+00,+1.90330E+00,+144.61E-03
+8.04600E+00,+2.05760E+00,+1.90330E+00,+153.26E-03
+8.05800E+00,+2.05760E+00,+1.91335E+00,+153.26E-03
