CH1,CH2,Start,Increment,
Volt,Volt,-4.00000e-03,2.00000e-05
-5.12e-01,-4.83e-01,
-5.04e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.55e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.55e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.83e-01,
-5.12e-01,-4.69e-01,
-5.04e-01,-4.69e-01,
-5.12e-01,-4.83e-01,
-5.04e-01,-4.69e-01,
